evolution$generation,gravityDecay,countryGravityDecay,gammaSectors,gammaLinks,gammaOrigin,gammaDestination,finalTime,mselog,logmse,evolution$samples
8000,2641.447504176911,72.36439826124402,7.8864668485657035,3.703646102768643,3.29443564325399,5.287044641842713,1117.4547760161236,5.16145611124566,34.21158507591893,98
8000,1422.2724592110933,47.48988677826889,2.154095721982565,7.896887549831028,1.6976399850370716,9.509696666358021,1974.7841062120087,5.127913948031516,34.22069048359844,89
8000,7581.514430122862,73.92548831322149,0.13960579785100036,6.376581299280973,1.0609635524484693,1.2596646345752052,1755.5634587771153,5.204539500604284,34.13626494436725,57
8000,5988.070992239004,96.86277259543289,1.5128285451658585,9.356835989907363,1.3575026358418907,1.944807735031278,2000.0,4.9733549015710965,34.155264064045056,1
8000,7362.692082706514,97.48938098066806,1.187122198255923,5.153064789753097,0.9653477494640577,1.5587060606217351,1266.6140034890418,5.12634450530812,34.1058055145458,1
8000,7787.575505763251,57.921007426211055,1.4119889754853487,8.074045979578132,1.0786873991140475,1.8420995132347335,1335.1813004876303,5.075041540428219,34.1220303304128,3
8000,6453.679085581641,88.73871709665508,1.8970572334190323,10.0,1.360845931214398,2.0883924418299866,2000.0,5.012249816602373,34.153967360152095,4
8000,7069.115402530731,58.67821665788021,1.1114560499078667,9.467467925634114,1.1253414801483343,2.0675174258179503,2000.0,5.031943255053874,34.14497173695789,5
8000,5841.998357656458,93.86225829353415,1.4972805940145706,9.096741605816712,0.9510116684228626,1.9111346900499981,1897.3605059745873,5.1120787682703615,34.124365312453385,6
8000,6960.298921649475,60.88382348679802,1.1088470377200859,9.375799418692797,1.127571066709248,1.9485027873151535,2000.0,5.0448108679883665,34.13920830904376,7
8000,4210.81607293587,72.94798778401406,1.5629548435378258,10.0,0.8744894000000231,1.7667382598388088,1805.2362606396619,5.171967244348995,34.12536108156006,12
8000,5532.763243619353,80.74405806545943,1.7605967099046214,8.462240767554038,1.2769160902924126,2.100379160485132,2000.0,5.017418387631539,34.15135418614361,10
8000,3519.6253634089667,71.35614312058246,1.3619660489405814,9.090549740360096,0.8677039987531338,1.7167180652300589,1807.5735286063864,5.189081058209825,34.1323731099495,42
8000,5997.438104045021,95.98619366882409,1.6197672918633976,9.531785356444498,1.4354510070312827,2.1648248233487264,2000.0,5.009767556868386,34.163316508799234,13
8000,3385.541513368353,75.01746724840869,1.5765648028150587,8.946649577331288,0.9207405650394052,1.7038123344055331,1803.9099489909825,5.1678303747418255,34.13121422875856,31
8000,5681.360540683572,91.14717116005711,1.39052862171267,9.532496990269554,1.0322045533134911,1.9005982587623216,1908.402249987516,5.085428541525786,34.133906510668965,14
8000,9280.998325726658,26.122325640166146,1.9610807520156626,6.942498372832791,1.78619312777053,3.17874016614071,1897.6309456509837,5.073760073606735,34.19031905818937,83
8000,5915.466461647576,91.79902737286004,1.9657676129659625,9.981147967298904,1.0761809863580654,2.119673210349804,2000.0,5.076081388682463,34.13906571915446,15
8000,7344.948876119887,97.53552783263208,1.1879399193599414,5.78597570845154,0.9612293926604948,1.5368077168056495,1299.0195352173412,5.15208754170481,34.11178961592629,3
8000,7095.502180521988,97.21270739728371,1.459628137485149,9.100799983727411,1.4198001237268474,1.6664520030024215,1985.3753272569447,5.025596952559541,34.1546490869412,18
8000,7738.03458108855,87.29614112631761,1.7774072778267835,9.45263737676468,1.3797058913086722,2.1358287410361547,1984.3263772766165,5.021948840557565,34.155923834310244,16
8000,7668.071363793041,35.949528371915015,1.1398633706061199,8.254649628099006,1.0870151905599377,1.7658419737598654,1354.471186965195,5.056441463345398,34.11818637456697,1
8000,8076.30723016613,64.01016041099237,0.6168607426983788,7.565907547147489,1.1469539813349048,1.3992595433766568,1155.7501611003722,5.116754541630229,34.11702635434075,3
8000,4991.234236846367,82.08471435829723,2.305392456342623,10.0,1.1602739282669396,2.265255947064358,2000.0,5.0602799074157865,34.14460237055502,32
8000,8044.752763531776,55.171794583501395,0.9846215917961931,7.879470673309452,1.0865051459820487,1.5847721376987323,1308.8748292280216,5.097146059123509,34.133548576534494,8
8000,9140.37487879691,22.898708467757476,1.8672912292765678,6.88451343660848,1.787367745525381,1.9883845550132373,1863.6974459445519,5.024745624115752,34.178315365906414,80
8000,5808.420564464698,93.03627317846555,1.3399178222341834,9.31899790353374,1.0296148861729548,1.8899693280426013,1893.7137127691149,5.091818534368137,34.13387669690081,14
8000,10000.0,19.799770014040085,1.7627888368359137,6.609985194041239,1.5059230299573378,1.9306666072765135,2000.0,5.020727338368591,34.16077427235568,30
8000,5813.148381234807,93.30310902405145,1.3542252388301703,9.317947228737632,0.9398235066124362,1.9062863213690018,1832.1837176623596,5.105616755475195,34.10859750038833,1
8000,8313.66397296954,69.36437691018659,1.0259503820690685,8.301449931968243,1.1510459850359567,1.4285891656975866,1548.9155186341684,5.119651900977383,34.13461929505149,29
8000,8318.777015560003,64.42712836920936,0.11334173701578631,8.089820178506058,1.1046151584753772,1.2382008905380881,1497.6999646274699,5.185070264989212,34.1410792426,76
8000,7697.964669501045,63.73646452676104,1.0536396224776992,8.53796074515629,1.1523135511712073,1.4325036386073031,1530.9561203068274,5.1225445294231395,34.136935093445665,43
8000,5974.604714552458,93.58861875909743,1.0821088119101097,8.936338754787979,1.4494540600186179,2.1313303142355298,2000.0,5.01041718471209,34.16650755989746,24
8000,5641.642762393415,81.42809534037116,2.3411530867506123,8.193499193961056,1.2558433436691916,2.10758889204052,2000.0,5.044663424537788,34.147882369742725,25
8000,6155.095810676016,99.99999301419227,1.5106710874606042,8.049668196159674,1.2675715144282966,2.0148598308549936,1998.0710743844477,5.030862618362131,34.149698156539216,14
8000,6931.752709544124,60.882559233104324,1.1071631700845788,8.346189807789502,1.0928425712203416,2.154164144119582,1981.191650807767,5.065965463961346,34.144818942814304,59
8000,5956.253730032199,96.11348644996332,1.4628523248105563,9.720605422041952,1.3530955291129976,2.1837042497746717,2000.0,5.023104024775526,34.15917458183642,56
8000,3662.4585245435014,73.82689725487478,0.9345825526786096,9.16719725849155,1.0237317214135375,1.8934945529087321,1803.9452122307396,5.0820123141344204,34.139683045564034,44
8000,7994.65901151833,53.2497067968801,0.16856521484288683,7.333863684993263,1.1190185532859704,1.4731392786885003,1235.5524756420386,5.067588390432964,34.11646488761835,1
8000,7835.585613551957,57.82643285966297,1.3829344113310018,8.317122767918816,1.0760982531970444,1.7542980799607408,1377.6194974689624,5.0906662329003005,34.135355379389075,17
