evolution$generation,gravityDecay,countryGravityDecay,gammaSectors,gammaLinks,gammaOrigin,gammaDestination,finalTime,mselog,logmse,evolution$samples
8500,2641.447504176911,72.36439826124402,7.8864668485657035,3.703646102768643,3.29443564325399,5.287044641842713,1117.4547760161236,5.161436303968573,34.21151131729519,100
8500,1422.2724592110933,47.48988677826889,2.154095721982565,7.896887549831028,1.6976399850370716,9.509696666358021,1974.7841062120087,5.12817451949377,34.22071146609328,93
8500,7362.692082706514,97.48938098066806,1.187122198255923,5.153064789753097,0.9653477494640577,1.5587060606217351,1266.6140034890418,5.12634450530812,34.1058055145458,1
8500,10000.0,14.427382183232886,1.8552348076677463,8.565356633979972,1.4810323556703489,1.9788892908946187,2000.0,4.969391743403626,34.158083819118275,1
8500,7581.514430122862,73.92548831322149,0.13960579785100036,6.376581299280973,1.0609635524484693,1.2596646345752052,1755.5634587771153,5.202675735314238,34.137080601586625,61
8500,5057.824122870325,99.99999899063431,1.518646100167282,10.0,1.1497833600049954,1.872724590562234,1831.633361233493,5.035741562811309,34.14169703621416,3
8500,6969.277602855434,61.05690488463209,1.1106854554793673,9.396983539045333,1.1390638401282185,1.9492936458698007,1962.1137858837149,5.036906215434891,34.13885929682843,4
8500,7787.575505763251,57.921007426211055,1.4119889754853487,8.074045979578132,1.0786873991140475,1.8420995132347335,1335.1813004876303,5.075041540428219,34.125673607350556,5
8500,5975.9029096737595,97.94869326215185,1.8377601059325728,9.685573790848562,1.3645127048589465,2.1497854043704967,1998.5604078858491,5.016874428068762,34.153531709261266,9
8500,6960.298921649475,60.88382348679802,1.1088470377200859,9.375799418692797,1.127571066709248,1.9485027873151535,2000.0,5.046197297921659,34.13764336011937,10
8500,5841.998357656458,93.86225829353415,1.4972805940145706,9.096741605816712,0.9510116684228626,1.9111346900499981,1897.3605059745873,5.123259710646726,34.12695451308458,11
8500,5997.438104045021,95.98619366882409,1.6197672918633976,9.531785356444498,1.4354510070312827,2.1648248233487264,2000.0,5.009767556868386,34.163316508799234,13
8500,9280.998325726658,26.122325640166146,1.9610807520156626,6.942498372832791,1.78619312777053,3.17874016614071,1897.6309456509837,5.073923865974238,34.19031543217224,86
8500,5808.420564464698,93.03627317846555,1.3399178222341834,9.31899790353374,1.0296148861729548,1.8899693280426013,1893.7137127691149,5.0892031959607875,34.13341982522955,15
8500,4210.81607293587,72.94798778401406,1.5629548435378258,10.0,0.8744894000000231,1.7667382598388088,1805.2362606396619,5.172656704784626,34.127378328700836,15
8500,5681.360540683572,91.14717116005711,1.39052862171267,9.532496990269554,1.0322045533134911,1.9005982587623216,1908.402249987516,5.085428541525786,34.13599387549227,16
8500,9140.37487879691,22.898708467757476,1.8672912292765678,6.88451343660848,1.787367745525381,1.9883845550132373,1863.6974459445519,5.024260913641975,34.17842663032402,83
8500,7344.948876119887,97.53552783263208,1.1879399193599414,5.78597570845154,0.9612293926604948,1.5368077168056495,1299.0195352173412,5.15208754170481,34.11178961592629,3
8500,7835.585613551957,57.82643285966297,1.3829344113310018,8.317122767918816,1.0760982531970444,1.7542980799607408,1377.6194974689624,5.089993111618247,34.13482835559601,24
8500,8313.66397296954,69.36437691018659,1.0259503820690685,8.301449931968243,1.1510459850359567,1.4285891656975866,1548.9155186341684,5.1210872041759785,34.13477738744463,30
8500,5028.3957118112485,69.77743408489818,1.3702188015160786,9.221965901509815,0.9929246720307927,1.7601717870389366,1927.0315656126825,5.114409228716532,34.129673356069716,28
8500,9255.235123266357,21.955456656171926,1.840770372857137,8.622046973934193,1.5320693358248305,1.9740273777073671,2000.0,5.013199510644816,34.16510250786002,33
8500,7354.467266527089,100.0,1.4494754865005777,8.327464189974092,1.366570071452085,1.9350513888261658,1998.7592558593562,5.0222243658008665,34.15581860791641,20
8500,5988.070992239004,96.86277259543289,1.5128285451658585,9.356835989907363,1.3575026358418907,1.944807735031278,2000.0,4.9733549015710965,34.155264064045056,1
8500,3385.541513368353,75.01746724840869,1.5765648028150587,8.946649577331288,0.9207405650394052,1.7038123344055331,1803.9099489909825,5.163253793092194,34.13150273648451,40
8500,5789.375819736943,91.6510718521855,1.290754756942424,9.597962934898053,0.9991321079104799,1.7908344451281355,1907.753871222644,5.10999542630088,34.12966404117906,8
8500,5721.345125157876,91.22040356704358,1.6115634972847528,9.952812933903454,1.3084390445957537,2.1090173736868305,2000.0,5.0064015905134776,34.14016354686736,1
8500,3519.6253634089667,71.35614312058246,1.3619660489405814,9.090549740360096,0.8677039987531338,1.7167180652300589,1807.5735286063864,5.185934860728469,34.13264627881389,45
8500,6922.70079589245,60.339448668888984,1.8260559618961894,8.345156514406959,1.0930473208128775,2.1521495336778615,2000.0,5.063140936429843,34.14069540533729,35
8500,8466.690524696996,21.90690430391012,1.859237253620725,6.259029222694728,1.387888742150628,1.9357547674820796,2000.0,5.001324650209606,34.15534476305748,5
8500,7590.754159511384,100.0,1.7541323039423222,9.980475067246983,1.3894204957777545,2.0972690507038934,1995.433108075113,5.019193082693319,34.15632639819878,21
8500,5874.758733738975,85.90495881847795,2.1249801485918067,8.458608009057206,1.266745934208826,2.088452552539419,2000.0,5.033915394273974,34.14486962826168,23
8500,7792.864288757849,55.753845260984136,1.1717095958096104,8.252452621351917,1.0709432805401609,1.809583131627181,1346.8918890912935,5.085946928529827,34.137058087208594,25
8500,7143.054284319934,79.03572916768881,2.673053640481873,8.975710027980742,1.1155098372312346,2.184004444263385,2000.0,5.077276720324793,34.14428385953332,40
8500,5398.85030012511,100.0,1.5185381633986903,10.0,1.145882063035519,1.883903498362238,1756.9782345662686,5.04939401527791,34.13838305967673,15
8500,3662.4585245435014,73.82689725487478,0.9345825526786096,9.16719725849155,1.0237317214135375,1.8934945529087321,1803.9452122307396,5.083892010703029,34.13947306368047,48
8500,4991.234236846367,82.08471435829723,2.305392456342623,10.0,1.1602739282669396,2.265255947064358,2000.0,5.058856103009181,34.14463104525668,37
8500,10000.0,69.37572376063487,0.7211317437610627,7.360456375366225,1.3034512972333046,1.8766396910361207,2000.0,4.986103116543871,34.14895640700834,1
8500,9242.453578255612,47.7887087902044,1.0320427799188894,8.593834990729041,1.5177084302767818,1.971616115184967,1999.1745152109195,4.9991725326652325,34.16839859304919,10
8500,5750.764863501401,93.53274102777709,2.1871158043006056,10.0,1.09677715152857,2.1809855542692507,1996.7428001290018,5.0515050834104915,34.136760947280315,2
8500,8161.462180874213,70.62793593271105,1.0250813462510469,8.285724167282131,1.1365008911083114,1.4421174549369462,1532.7313458884576,5.125572887756039,34.1174881455297,2
8500,10000.0,19.799770014040085,1.7627888368359137,6.609985194041239,1.5059230299573378,1.9306666072765135,2000.0,5.02114617173943,34.16102802801437,35
8500,9241.284655723633,25.127594010813915,1.8353877830366003,7.212033447679225,1.528042813383243,1.9438687309120894,1945.694489868056,5.018672069068234,34.16236025136217,44
8500,6931.752709544124,60.882559233104324,1.1071631700845788,8.346189807789502,1.0928425712203416,2.154164144119582,1981.191650807767,5.065965463961346,34.144818942814304,59
8500,2917.9045045267817,77.9625485399165,1.4958606842421565,9.13692804278377,0.9737568385900064,1.6570316910463656,1828.8919960828111,5.124057966244076,34.112353816514535,1
8500,6590.2356109447655,59.83256498958207,1.7332361657793158,8.284058499696906,1.077042983956382,2.183018333986663,2000.0,5.070342673786483,34.139885998586365,24
8500,5743.1716251106345,5.608758131755663,0.34163946514079274,1.3600647371911436,1.3864638057994072,1.8612197773068242,629.0068361214823,5.08114304686185,34.172246107341856,73
8500,5471.393263474215,83.90999188300678,1.4645174140412758,9.243576288322599,1.0834442730879033,1.9183966600252587,1832.4516936118346,5.069710099523124,34.14003469773888,29
8500,5974.604714552458,93.58861875909743,1.0821088119101097,8.936338754787979,1.4494540600186179,2.1313303142355298,2000.0,5.008080727259461,34.16650755989746,26
8500,10000.0,52.667648400256695,1.553719980522657,8.213112582258814,1.0970608548888752,1.7049783024837997,1490.267495626064,5.054257770582102,34.116295775257626,1
8500,5483.149188330488,94.61465416990056,2.7757268247941482,8.233111422710376,1.4468318242826088,2.097156219350784,1992.3920489381806,5.038567463918352,34.15887249845315,54
8500,10000.0,70.60825465983982,0.7255639606746561,7.317954465200831,1.267027566163482,1.8815793680770956,2000.0,5.031432422981204,34.15501947449204,38
8500,5669.61759349396,91.51392114624444,1.5444468387481867,9.51943897573457,1.0259570292032651,1.9396941496813755,1903.2280020046119,5.076990814518298,34.13589250570027,7
8500,6532.56811327759,83.40711581383617,0.9933992015970166,9.156729320079815,1.1560468697584705,1.5532695946335962,1531.8582707305063,5.080681035685419,34.137422261948785,34
8500,5020.198032653388,71.2354663896031,1.357522414037572,9.178040544074044,0.9883707737588248,1.761860487714846,1927.5229179772466,5.0844773526435265,34.11553848221974,1
8500,5607.111963218679,97.78067408589659,2.169511819457243,9.664736566948967,1.1891523069081809,2.097253187808251,2000.0,5.048016840358568,34.137843302863686,13
8500,5956.253730032199,96.11348644996332,1.4628523248105563,9.720605422041952,1.3530955291129976,2.1837042497746717,2000.0,5.023018340640256,34.15909853290445,59
8500,5684.546278924124,92.01531556764841,1.6100059721848603,9.570512828209791,1.3241495033315314,2.112579614812657,1999.6347852171903,5.000185060440627,34.146829853426226,1
8500,8318.777015560003,64.42712836920936,0.11334173701578631,8.089820178506058,1.1046151584753772,1.2382008905380881,1497.6999646274699,5.185000512180361,34.14111210768651,79
8500,5860.056160962211,95.3355182541707,1.182730164625221,9.53130301691368,1.27709466629506,2.067055939178518,2000.0,5.001126448612328,34.150736845403394,4
8500,5467.519918674513,83.98951825608621,1.5420006206914707,8.502016466501011,1.0754419986072468,1.9404405418233375,1820.9287508719415,5.036711062613583,34.123969779736576,1
8500,6474.509013502054,97.29618022211875,1.7086571058872335,9.154373356877812,1.1804800155791721,1.6805543871586068,1982.542588022819,5.052643626524628,34.11939635020245,1
8500,5969.425219836769,96.1186528841023,1.462870112427833,9.714552156040362,1.3556876509106395,2.1852189599306495,2000.0,5.017331628237237,34.15887240586858,29
8500,6282.54856038902,96.373761251099,1.4491575810634771,9.684392070433717,1.3445870662803303,2.1200528223614246,2000.0,5.014802889185117,34.158176766900645,13
8500,6959.301248427432,60.24359389587995,1.108260264532823,9.442592511171807,1.1280477746925617,2.071103190705705,2000.0,5.036963212531983,34.141176210045174,15
8500,3172.28567842816,74.34145372993864,1.06988047067798,10.0,1.144952982440011,1.895624459181012,1941.1556248787851,5.0458023777697,34.14525271034155,43
8500,5612.855140495551,95.33099098579008,2.790972662935964,9.950910158580772,1.0971934001186383,2.262032754971965,1969.5434302006367,5.085636570063324,34.14817637986506,75
8500,7697.964669501045,63.73646452676104,1.0536396224776992,8.53796074515629,1.1523135511712073,1.4325036386073031,1530.9561203068274,5.123345160004421,34.13632162464098,47
8500,5599.645269993435,93.08300504588296,2.366608771290583,8.32647230954289,1.2522383573733762,2.2554211919309592,1967.7336984017911,5.0453643264831145,34.148031845608955,33
8500,5612.855140495549,95.3309909857901,2.7909727220420333,9.950908019025391,1.0971924873095196,2.2620327549719654,1969.5434302006367,5.089608448254438,34.147338942038694,73
8500,4775.1612141535325,76.20228557664122,1.3997903909723375,7.810039949393973,1.1478197042187264,2.0856313950200716,1864.9780894102903,5.033397275789931,34.14173682824097,9
8500,6155.095810676016,99.99999301419227,1.5106710874606042,8.049668196159674,1.2675715144282966,2.0148598308549936,1998.0710743844477,5.0297904061941745,34.14937168381302,17
8500,5604.023090312428,85.8714401055155,2.04346565006942,8.729362536528702,1.2650479217267399,2.0474611452318876,2000.0,5.0152086968475915,34.1391409537622,1
8500,4738.872211057735,83.63916377200961,1.509194554250055,9.624203542336268,1.1043852873451763,1.8147570739648229,1852.262313050867,5.034413528071285,34.12531701704887,1
8500,9687.253171064423,19.705801158388763,2.453861914158036,7.510817281343268,1.380235178970858,2.302384263402058,1734.196889899459,5.0447140392369985,34.156576860043,45
8500,9398.565880750588,21.27431321669375,1.0102895667419651,8.581903583760216,1.5319851324027987,1.9726551053385812,2000.0,5.007903778417682,34.1701089500839,23
8500,7545.021660871727,64.78832122901305,1.4236271347698728,9.2179294823812,1.1247938346565665,2.073733918941374,2000.0,5.043274831227778,34.14215157854609,22
8500,6941.883188495173,59.06200942781315,1.2610909297981818,9.323762568284716,1.1358322213184138,1.9439445931892887,2000.0,5.0440378339769865,34.13844891220077,2
8500,7539.910800179042,83.40066239322695,1.7418244974121642,8.101222787389313,1.1694997200066057,2.1145222005563453,1991.9497492132105,5.019463393454169,34.13382810292001,1
8500,5532.763243619353,80.74405806545943,1.7605967099046214,8.462240767554038,1.2769160902924126,2.100379160485132,2000.0,5.018770248183051,34.15135418614361,12
8500,6040.466992636163,91.99116401341684,1.4637960330700612,9.51814720321712,1.373045963493793,2.207354747939852,2000.0,5.013490450069664,34.1620934478519,8
8500,6179.193705908382,91.7849373923498,2.339320148036927,8.238220903153564,1.1955945562004104,2.1107200153698087,2000.0,5.0530754357555026,34.14148302122234,26
8500,6532.568113277592,93.84490127165569,0.9933992015970166,9.156729320079814,1.1560468697584705,1.553269594633596,1531.8582707305063,5.021855362380056,34.13346884169286,1
8500,7095.502180521988,97.21270739728371,1.459628137485149,9.100799983727411,1.4198001237268474,1.6664520030024215,1985.3753272569447,5.025596952559541,34.15503491029685,22
8500,6387.675349473571,82.98727829820275,1.5057138404091042,8.145675753845408,1.2699664518485445,2.012841143892571,1998.0396827585812,5.026607079786038,34.14506228707149,2
8500,3385.1827258267454,100.0,1.0330503433405607,10.0,1.15229805399589,1.8094325132230407,1792.6625561580252,5.027019132792902,34.13284988656146,1
8500,5454.208336356716,83.7456323014724,1.358027105670464,9.179834875610325,1.1240047701751377,1.9186572396976176,1843.9177756543606,5.055846821184085,34.13263191009179,3
8500,6514.746963980716,86.0845419994089,1.3319241718685995,9.321190070294794,1.1474457350123515,1.5624746382338381,1601.259553175309,5.099678390438115,34.13293638578068,10
8500,7738.03458108855,87.29614112631761,1.7774072778267835,9.45263737676468,1.3797058913086722,2.1358287410361547,1984.3263772766165,5.021948840557565,34.155923834310244,18
8500,5881.190406863486,92.39969875371929,1.435070067339452,9.58236621393417,1.31697439051842,2.121909374171655,2000.0,5.02410353899423,34.1557621118743,18
8500,5915.466461647576,91.79902737286004,1.9657676129659625,9.981147967298904,1.0761809863580654,2.119673210349804,2000.0,5.077146849388978,34.13892203394525,16
8500,6084.86936926407,95.76279632501604,2.403002704861154,10.0,1.1300410091157507,2.1080434185512855,2000.0,5.0694734759019635,34.14071500654565,37
8500,10000.0,70.6974553531849,0.7694311256614316,7.021028536512324,1.2611302750991809,1.8550882189989373,1938.5739012979445,5.027500394323642,34.151855466419256,30
