evolution$generation,gravityDecay,countryGravityDecay,gammaSectors,gammaLinks,gammaOrigin,gammaDestination,finalTime,mselog,logmse,evolution$samples
7000,2641.447504176911,72.36439826124402,7.8864668485657035,3.703646102768643,3.29443564325399,5.287044641842713,1117.4547760161236,5.16145611124566,34.21173295284862,86
7000,1422.2724592110933,47.48988677826889,2.154095721982565,7.896887549831028,1.6976399850370716,9.509696666358021,1974.7841062120087,5.12772994802355,34.22068544145806,80
7000,6040.466992636163,91.99116401341684,1.4637960330700612,9.51814720321712,1.373045963493793,2.207354747939852,2000.0,4.982901116574697,34.160460548782886,1
7000,5813.148381234807,93.30310902405145,1.3542252388301703,9.317947228737632,0.9398235066124362,1.9062863213690018,1832.1837176623596,5.105616755475195,34.10859750038833,1
7000,7581.514430122862,73.92548831322149,0.13960579785100036,6.376581299280973,1.0609635524484693,1.2596646345752052,1755.5634587771153,5.20735154456394,34.13537380756404,43
7000,5737.21459427138,86.38891647348777,2.1217500113810814,8.497882901350767,1.267705239913122,2.0809583799472704,1999.8107504113675,5.036312846142799,34.14616307652466,5
7000,5532.763243619353,80.74405806545943,1.7605967099046214,8.462240767554038,1.2769160902924126,2.100379160485132,2000.0,5.0154841855847225,34.151462116260014,6
7000,6042.586849168752,95.76691612337699,1.7581567081673137,9.714704279982492,1.3765516251170213,2.185217025370437,1977.6988210876466,5.019858772049062,34.15422837678984,8
7000,5513.572091714257,85.09394482552169,2.3783442645871005,8.220317880567414,1.266737647261888,2.0923948062080164,2000.0,5.055917071120129,34.14510991555564,12
7000,10000.0,70.6974553531849,0.7694311256614316,7.021028536512324,1.2611302750991809,1.8550882189989373,1938.5739012979445,5.0388962404149975,34.151781219146635,13
7000,7095.502180521988,97.21270739728371,1.459628137485149,9.100799983727411,1.4198001237268474,1.6664520030024215,1985.3753272569447,5.022234379401859,34.1546490869412,14
7000,6590.2356109447655,59.83256498958207,1.7332361657793158,8.284058499696906,1.077042983956382,2.183018333986663,2000.0,5.068451179896244,34.140340124590914,17
7000,6328.053198619064,100.0,2.1477228622814923,9.07145954490485,1.1945685695926913,2.2106397697890463,2000.0,5.056338366980222,34.14552792706818,15
7000,7515.261651602935,13.874400594196464,4.30762240765034,3.1372251261965918,1.884385592036644,5.741635997238534,1360.337733810193,5.125948998551241,34.200303807462035,77
7000,5028.3957118112485,69.77743408489818,1.3702188015160786,9.221965901509815,0.9929246720307927,1.7601717870389366,1927.0315656126825,5.1148523284008265,34.133855205620776,9
7000,5974.604714552458,93.58861875909743,1.0821088119101097,8.936338754787979,1.4494540600186179,2.1313303142355298,2000.0,5.007741809804111,34.16601166934551,18
7000,8318.777015560003,64.42712836920936,0.11334173701578631,8.089820178506058,1.1046151584753772,1.2382008905380881,1497.6999646274699,5.185000512180361,34.139762840217394,69
7000,7697.964669501045,63.73646452676104,1.0536396224776992,8.53796074515629,1.1523135511712073,1.4325036386073031,1530.9561203068274,5.121731351456776,34.13802381784396,35
7000,5483.149188330488,94.61465416990056,2.7757268247941482,8.233111422710376,1.4468318242826088,2.097156219350784,1992.3920489381806,5.035936901918475,34.15816102800625,42
7000,4991.234236846367,82.08471435829723,2.305392456342623,10.0,1.1602739282669396,2.265255947064358,2000.0,5.059818335903459,34.14265078607677,25
7000,6646.599053306226,99.55358450096982,1.8655462421451194,9.676585115322766,1.3677479199479479,2.1480043227021737,1982.7170266980186,5.000436545286743,34.1403239814612,1
7000,6532.56811327759,83.40711581383617,0.9933992015970166,9.156729320079815,1.1560468697584705,1.5532695946335962,1531.8582707305063,5.07761029554639,34.135358438599916,23
7000,6922.70079589245,60.339448668888984,1.8260559618961894,8.345156514406959,1.0930473208128775,2.1521495336778615,2000.0,5.060960582477328,34.14098324410104,21
7000,3172.28567842816,74.34145372993864,1.06988047067798,10.0,1.144952982440011,1.895624459181012,1941.1556248787851,5.045000800040604,34.14621598609291,28
7000,5612.855140495551,95.33099098579008,2.790972662935964,9.950910158580772,1.0971934001186383,2.262032754971965,1969.5434302006367,5.085636570063324,34.148577074337354,61
7000,9140.37487879691,22.898708467757476,1.8672912292765678,6.88451343660848,1.787367745525381,1.9883845550132373,1863.6974459445519,5.025445037309323,34.17814867881144,72
7000,9241.284655723633,25.127594010813915,1.8353877830366003,7.212033447679225,1.528042813383243,1.9438687309120894,1945.694489868056,5.019602294237783,34.16283879815842,31
7000,9280.998325726658,26.122325640166146,1.9610807520156626,6.942498372832791,1.78619312777053,3.17874016614071,1897.6309456509837,5.074165449718146,34.190274237563,74
7000,8318.777015560003,64.42712756330917,0.11334173701578631,8.089820178506056,1.1056528261982939,1.2382008905380881,1497.69996462747,5.182267044621534,34.14367346525728,46
7000,3519.6253634089667,71.35614312058246,1.3619660489405814,9.090549740360096,0.8677039987531338,1.7167180652300589,1807.5735286063864,5.181983699507759,34.131831973129444,34
7000,3385.541513368353,75.01746724840869,1.5765648028150587,8.946649577331288,0.9207405650394052,1.7038123344055331,1803.9099489909825,5.1678303747418255,34.13036794250453,25
7000,3633.211783882265,74.51170044017303,0.9094269335139735,9.171650874458004,1.025785185935606,1.9089900130709858,1801.726209637104,5.079783505117342,34.142617781885775,26
7000,9687.253171064423,19.705801158388763,2.453861914158036,7.510817281343268,1.380235178970858,2.302384263402058,1734.196889899459,5.04309985097733,34.155393418589405,32
7000,7316.911543180874,99.91249496158497,1.152602855583658,6.993825545182032,1.253031671863065,1.5568458595302126,1492.3348023726435,5.059553765178196,34.12684763031233,2
7000,5669.61759349396,91.51392114624444,1.5444468387481867,9.51943897573457,1.0259570292032651,1.9396941496813755,1903.2280020046119,5.052966507787968,34.12279629143515,1
7000,5612.855140495549,95.3309909857901,2.7909727220420333,9.950908019025391,1.0971924873095196,2.2620327549719654,1969.5434302006367,5.0894813195559365,34.147344997640715,64
7000,3662.4585245435014,73.82689725487478,0.9345825526786096,9.16719725849155,1.0237317214135375,1.8934945529087321,1803.9452122307396,5.0820123141344204,34.13936036232879,36
7000,7236.307196189707,100.0,1.0734600892245223,7.1410647372565395,1.1957881405322233,1.432696184531403,1499.4004646503854,5.1112836291500034,34.140576731065394,38
7000,9623.93565230759,62.043724930650086,1.347134489591152,8.565979367104228,1.1691480152787017,1.7246306921767318,1282.6902376383105,5.06242297163577,34.11624695160326,1
7000,5070.528996875039,32.174168334919415,1.3790450361111903,3.467746675319362,1.4786208369479166,1.9040367393212554,1266.8713783386374,5.0387496632322275,34.163756112588445,44
7000,7787.575505763251,57.921007426211055,1.4119889754853487,8.074045979578132,1.0786873991140475,1.8420995132347335,1335.1813004876303,5.075041540428219,34.112782944637786,1
7000,4584.067524446235,63.47396528529069,1.2925275117310264,7.833203571200523,1.0387574972425788,2.012978695911521,1911.8195407314947,5.052122507771389,34.123232981735775,1
7000,6514.746963980716,86.0845419994089,1.3319241718685995,9.321190070294794,1.1474457350123515,1.5624746382338381,1601.259553175309,5.105474110759177,34.12019683257195,4
7000,8313.66397296954,69.36437691018659,1.0259503820690685,8.301449931968243,1.1510459850359567,1.4285891656975866,1548.9155186341684,5.11407402320176,34.13493547983777,23
7000,5975.9029096737595,97.94869326215185,1.8377601059325728,9.685573790848562,1.3645127048589465,2.1497854043704967,1998.5604078858491,5.0137965268022455,34.1519927377725,3
7000,6969.277602855434,61.05690488463209,1.1106854554793673,9.396983539045333,1.1390638401282185,1.9492936458698007,1962.1137858837149,5.010626476898663,34.12896249668685,1
7000,5681.360540683572,91.14717116005711,1.39052862171267,9.532496990269554,1.0322045533134911,1.9005982587623216,1908.402249987516,5.079037512696674,34.13427049280297,8
7000,7143.054284319934,79.03572916768881,2.673053640481873,8.975710027980742,1.1155098372312346,2.184004444263385,2000.0,5.076399599251406,34.143178271999425,26
7000,5808.420564464698,93.03627317846555,1.3399178222341834,9.31899790353374,1.0296148861729548,1.8899693280426013,1893.7137127691149,5.084534101520835,34.126686888553415,4
7000,5743.1716251106345,5.608758131755663,0.34163946514079274,1.3600647371911436,1.3864638057994072,1.8612197773068242,629.0068361214823,5.081099332116411,34.17193902577464,58
7000,6589.767619976181,76.33398616459684,0.9451780229859505,9.363932809209366,1.1751148136505105,1.646240294955685,1091.7479617631827,5.061293612729237,34.136706117441136,4
7000,9398.565880750588,21.27431321669375,1.0102895667419651,8.581903583760216,1.5319851324027987,1.9726551053385812,2000.0,5.007167428300127,34.17095704653616,8
7000,6931.752709544124,60.882559233104324,1.1071631700845788,8.346189807789502,1.0928425712203416,2.154164144119582,1981.191650807767,5.063360775901014,34.144818942814304,49
7000,4788.191593852315,84.82920257712564,1.4349695744982363,9.066736440099369,1.110659627140559,1.8842201346423149,1858.2635114700233,5.0402511228977165,34.1286725466807,1
7000,5841.998357656458,93.86225829353415,1.4972805940145706,9.096741605816712,0.9510116684228626,1.9111346900499981,1897.3605059745873,5.070045085654783,34.114950181600776,1
