evolution$generation,gravityDecay,gammaSectors,gammaLinks,gammaOrigin,gammaDestination,finalTime,mselog,logmse,evolution$samples
50000,5581.517321066335,7.732876676249287,4.945933398428166,20.0,1.2381865628991726,2945.395741689554,5.2014016473842295,33.884095690036595,100
50000,7224.1773262322085,1.5336843665885835,4.635023596981741,1.081999566811494,1.7126822183974033,3014.851294494619,5.105992851338564,34.120825567475514,18
50000,8308.142730346131,1.9005487735936217,2.4588428996081273,1.4231643343183542,1.9368146987602297,5000.0,4.9685251467784495,34.145995134731855,15
50000,10000.0,1.464457231172447,3.404193179959991,1.2615233361697795,1.6871041438765222,2790.684854466932,5.037013354772416,34.13007915666283,12
50000,9589.617766936817,1.9748578340262077,1.2738032106919257E-4,1.0851155187463613,1.7013943378038907,2126.528858540828,5.121387246778823,34.09818996088743,1
50000,933.5776865753062,7.291437406419914,7.873180082784583,7.42528735554605,1.8137619926119202,4999.752183641934,5.144225186198736,34.011334718483674,23
50000,423.77843229882535,7.749208074245976,17.227987609847723,9.359230320386457,1.552238241494417,4999.651849574564,5.157420031210316,33.89189187139285,16
50000,5604.810266073277,7.799826519227549,6.083684616761395,17.97059594903618,1.2627881596626729,2950.521208485769,5.194027978343378,33.88432483783025,100
50000,912.8666358000753,7.762550019221937,16.976792163322337,7.388292464405072,1.6671261096378625,4925.453331910852,5.148356370873273,33.96950451690478,19
50000,871.7209438595021,7.500641333300651,2.867357901755418,7.338259599865785,1.8548758310102098,4816.632552852145,5.145529347738961,34.00318769035255,22
50000,7675.975100872093,1.7191331868966189,2.0226537386639305,1.3521386121979864,1.9084772530440381,5000.0,4.983575679139138,34.14385994664553,26
50000,633.720426379105,7.197759919452496,9.157008247043782,7.77258827568293,1.797657639548103,4832.108292242149,5.1381672340846745,33.98928008533623,1
50000,7053.145915896182,1.632097875087979,2.0655162687823574,1.5680811614484602,1.892267946822241,4997.785009199158,4.955439896131369,34.159182961646664,28
50000,7129.279060492598,1.2554516670007485,8.544422401943056,1.1363717945595722,1.536513205976266,2410.559050480139,5.110890308311319,34.11938065290801,31
50000,8263.291997735254,1.966988541442169,3.0040726587020448,1.4216650584926371,1.9277140523891405,4951.701774987362,4.92506662194008,34.141127886810175,1
50000,10000.0,7.861785275127652,9.208316597973795,20.0,1.3573130794569697,741.8176678119843,5.187206862262681,33.883773491526725,43
50000,827.6424374108299,6.818381197793598,6.539561595603054,5.995755386137814,1.7896941703582363,4971.475220986419,5.135389897648114,34.054462613270104,4
50000,1045.0249419462427,7.662290958058609,10.727748235024139,7.908871757247683,1.7878805487296243,5000.0,5.147938415435154,33.973493258254365,28
50000,8707.50375699756,1.5774392448887036,4.0974550003771695,1.1473184287470288,1.7184055437191557,2239.1519294575846,5.071989078302433,34.12753745416345,100
50000,1050.1616338784015,6.677492845007796,6.916047645647657,6.233914600803492,1.7823739238835197,4733.514536400125,5.140453373906898,34.06257187423569,25
50000,7287.917347145467,1.9763707721968156,5.228045145694083,1.3099932250824202,1.83344280906574,4575.931908538798,5.004559390697368,34.13104433323403,2
50000,538.6611293815669,7.566827999757939,9.901676080207753,7.390056125799679,1.8548768835042697,4993.456477976393,5.146791091984974,33.98120419794117,5
50000,7120.558537282236,1.1036618655937458,9.925024287528746,1.1188726769572719,1.560049020244052,2417.8126259215796,5.0451616407622275,34.106688973927014,1
50000,928.2636319667698,6.6519537260325095,6.504528960644241,5.898547325095688,1.7899154101035024,4971.456800775419,5.138171543771589,34.07258237933022,45
50000,4176.935911609617,1.7134817900393826,0.0,1.5212517213764105,1.9361240240559698,4999.112447783234,4.936759170433649,34.15821005573745,3
50000,8754.27113304925,1.6845135193442649,3.2944405014828466,1.1756909942167768,1.7417524275202558,2518.031842521349,5.041421379024349,34.11475219890107,1
50000,4209.750098519411,1.504030228952984,0.11390902770437401,1.6326507307982276,1.887617504559163,4964.801540302948,4.94923493386306,34.167627560203606,100
50000,6408.212935391598,1.388526707658941,7.763767064247053,1.2772927477918254,1.6624717004792864,2218.651984418676,5.016842505386665,34.117875225155345,1
50000,876.4732591564195,6.852090930551401,6.93062081263651,6.425266756559363,1.7776814910037417,4885.091839194423,5.143019178995429,34.039112389731926,62
50000,984.0554917046959,7.2579360368435815,7.424464005426477,7.544805355880312,1.8066362439328354,4996.022837558756,5.145574976698779,34.005036030917665,100
50000,1122.5345309101513,7.561282364758821,7.430445781691973,7.809668269957796,1.801293752432171,4996.163279119385,5.14608915624319,33.991730354002726,59
50000,543.2810788294748,7.809606726847846,20.0,8.550778363724238,1.6453241221706174,4929.854717218309,5.152242508511882,33.91276034422755,42
50000,772.3650113268109,6.814954690038019,6.651437696054216,6.0335642714626605,1.8187052940325144,4959.275358356425,5.132156184491914,34.058649247237355,1
50000,9277.760581590675,1.7953284886707204,2.696733727762543,1.1687591682341574,1.6568605034470272,2320.2406870862833,5.08443006961833,34.121916176234194,72
50000,265.46617578902874,8.623732585929067,11.154227102805452,10.329525692195745,1.713062922684846,4818.7812836994,5.164344127623444,33.88442831036411,21
50000,8444.297273096456,1.901448050014216,2.6041325399777095,1.4175507158768144,1.9499635857401794,5000.0,4.9658484565675325,34.14851453699544,37
50000,5116.21985671334,1.5332979301499028,3.049763406964,1.4378239536646609,2.007797073883209,4810.220370094064,4.9586984607794085,34.15784569959436,87
50000,1144.120735560741,6.859362809820552,6.054706184260594,5.617051137798082,1.8630290372053773,4977.353371169805,5.139831949295414,34.096795520814325,100
50000,1072.2015685898546,7.367105431091037,10.774112227922434,8.727280645811685,1.8012417319028031,4986.887385295704,5.148631970438472,33.97958179210673,100
50000,8715.287802703791,1.6196678326851157,3.8042729407412503,1.235076524417226,1.6361603608189625,2623.675101024948,5.055722981553881,34.12788736516269,33
50000,8950.002850035704,1.5913585227664635,3.533257353552556,1.2484556922947139,1.6849247582404376,3447.7276125496883,5.047062428090584,34.12677858443423,16
50000,9969.676998155977,1.674536017217845,2.6552607843409297,1.1347731333432114,1.6695341262819665,2470.7809064906523,5.090274614371467,34.12513689682879,100
50000,9001.5128048817,1.6750948142399846,3.7704320044256043,1.2517505918950498,1.675295807410313,2644.8576800523006,5.045005817050585,34.12870393794303,41
50000,605.7751040585697,7.813932903461341,19.94934360554265,8.250741190173212,1.651577078992727,5000.0,5.1504667825090245,33.92344125477845,98
50000,4657.17936497384,1.7468396188405149,3.7740893213962012,1.2899925542174198,1.9770259364571785,4999.9965439875905,4.974663577286936,34.14582252278608,5
50000,8077.210255931486,1.9449927891621375,2.4980842796681784,1.3701728918787979,1.9085674121454104,4999.357142583147,4.988516639453375,34.143258613641265,68
50000,9053.828589394527,1.8726494610754594,2.6845877814324193,1.277173452146225,1.6409267436901753,2384.709029717558,5.067400464153971,34.12835832727474,50
50000,9300.36570009744,1.5677822652979365,3.3982660602234143,1.2548061298509838,1.644688395538751,2845.290049476855,5.051707030683463,34.12909319670586,82
50000,8643.417314685335,1.563246877897271,3.4144878664451954,1.2654649152477724,1.731493416571617,2521.507609415243,5.034700552869601,34.13396387319982,100
50000,625.2159972427556,7.052725471535562,5.425307178487461,6.550984985307997,1.796958579735729,4994.0645020068205,5.136212699519742,34.01324918969903,1
50000,564.9930113928117,7.166686298412959,9.255303256379431,6.005121448702657,1.856194399162889,4989.0541177311625,5.142657838744106,34.04893730522768,15
50000,6571.723274668201,1.8133582160472166,1.8739104113496154,1.5756758621572917,1.8875114796561583,4999.095908841293,4.942512292966224,34.156427774762975,4
50000,527.6419045347534,7.8204658279060695,16.809040903899653,8.162471528505703,1.636360774692487,4999.999999999999,5.15304580788559,33.91653003365647,100
50000,8795.433403871382,1.677436538087125,3.174252066863754,1.156675665030996,1.6792890316129727,2774.521740613439,5.0857212623304715,34.123368809978864,89
50000,6668.7311204385405,2.1275972555550737,2.0089047428256714,1.2581975854593306,1.912183742789936,4916.945894104601,5.02592477923638,34.135678730063404,74
50000,4935.472235004492,1.5170227022460607,6.061656503357897,1.4481677278916973,1.9212480725062622,5000.0,4.963211167400999,34.15649068891709,100
50000,7988.258235551163,1.960235381432272,4.478933868706261,1.363123759453412,1.9086652768941903,4999.407753317682,4.994165328247483,34.14304326342976,82
50000,463.67520226988086,7.719698499492207,17.617279828047852,9.520597999506819,1.6884078614866902,5000.0,5.154413536659659,33.90580971005786,65
50000,8998.80729253623,1.6743819623559224,3.5212897636289386,1.2520583548060658,1.6744047377244506,2639.40228596116,5.06033421502924,34.13200902324323,99
50000,4979.430612629459,1.7716520107776588,4.505824879057689,1.439398394980139,1.9225488674450748,4965.187783364546,4.965519062995067,34.15196990876204,94
50000,6322.7906988896175,1.7066140711043736,2.5854883978842147,1.568725913147229,1.922819754321547,5000.0,4.951567441004684,34.16111697615729,100
50000,7019.733114599721,1.2152932482446337,7.894507159601375,1.0195346858467338,1.5505459548537077,1782.860844634218,5.114066865495908,34.118437233826086,4
50000,7365.759578709405,1.8732384216433458,4.651643013147037,1.4653099238037148,1.8923998951126477,4999.999999999999,4.969676476239136,34.1505451033282,100
50000,4900.312071411287,2.2818000256105275,3.603215428127042,1.4009075040166699,1.9144498524366036,5000.0,4.970984053496136,34.13512835108885,1
50000,5253.605322549633,1.355849240673158,0.6581546932590921,1.593530194801749,1.8481601536240502,4870.158858341501,4.947491126992602,34.16498247572425,77
50000,6791.932332787341,1.9724969965388028,6.253742822366632,1.3211490741126761,1.8501260608940289,4435.422171667437,5.009505505158666,34.138453572663835,34
50000,10000.0,1.5300686305514293,3.5022869828270666,1.222189038560785,1.6926550218078151,2676.580308469833,5.035306823329427,34.117060646145255,1
50000,382.42010228596007,7.857877108724947,17.44742816179866,9.36451437160482,1.672630843719265,5000.0,5.155583544409377,33.89707314656442,81
50000,8621.016902935411,1.5544930442225238,3.33238117212216,1.2628228572979334,1.6862247871711709,2371.6722809031658,5.04124910831045,34.1331395558716,100
50000,7846.874275914471,7.874198341131907,8.639427714284134,16.955417687533846,1.3369016117475498,914.3817144812879,5.17659091752887,33.87853715695821,1
50000,5003.0607676446025,2.1799406814007636,3.452854195609991,1.3363479191679222,1.914562834492388,5000.0,5.0056737140091485,34.14087274938677,100
50000,9714.005236431143,1.994807127445084,0.0,1.0895524151788447,1.7001878132522066,2116.510009441665,5.117564606201321,34.12439495842082,100
50000,607.405534360157,7.248075530263156,9.17605634616587,6.619298303784849,1.8553988311958793,4989.397070200203,5.134266223755129,34.03163346669897,1
50000,6756.279255161893,9.060360496192882,7.021664243539281,13.841057175121794,1.7572598533060904,5000.0,5.160030248551603,33.89464896416871,92
50000,998.9744574759413,8.35728343667165,11.640444430571764,10.873029455066161,1.6458413536658634,4965.436763340743,5.145368678298074,33.89847484524553,1
50000,380.3214700611031,8.352697555977052,10.75938195023113,10.532911956069341,1.6395530960111833,5000.0,5.15866804176807,33.88706371044523,34
50000,9206.348357591636,1.7035139518572142,3.57564738415138,1.3214680519127437,1.6446909997502046,2810.2969729730776,5.037400606295691,34.12814996239126,2
50000,8290.531507613703,8.062519679459667,8.249411990683305,16.949489785995564,1.3773205343238704,1136.0143898137376,5.174078421429934,33.88122166634377,1
50000,5064.900433295689,2.1988616991940644,3.6155222759979875,1.298349960201288,1.9200991753845256,5000.0,5.013279686978297,34.14020889534466,100
50000,6806.8021861305715,1.9855170456565872,6.2540596036586935,1.3219702395574284,1.850260484919527,4433.186918234496,4.991806705230203,34.127057915148654,1
50000,6640.122869734072,2.0931988142199662,2.5920732253180834,1.4341270101938155,1.9107526441003877,5000.0,4.9806978099896,34.14772486327544,89
50000,609.4875259268126,7.243105909137619,9.161216970946558,6.628904004099045,1.856098206518593,4989.992546428316,5.143822966255351,34.0254430720626,100
50000,8528.394938718815,1.6100134663934313,3.592144761765831,1.1557439139689407,1.6906488010273732,2783.3447206384108,5.068957742528871,34.12340403306003,13
50000,774.7359450746306,6.815942832330527,6.596576919538524,5.953145324289048,1.7939375379252922,4975.97007279461,5.1407228538536,34.0601570539921,44
50000,6107.946286723183,1.5056477686480354,8.7143305100537,1.1538028375108969,1.4807610285840345,1820.9307069817269,5.117732089946616,34.12107337884732,72
50000,1002.8028048352626,8.334616479729132,11.595692325445132,10.882419802078061,1.646003191032238,4964.843087408351,5.1571855114641245,33.90232967583681,100
50000,6388.679605055993,1.421842960061137,7.749900783693663,1.1673981627189691,1.657511944710461,2052.2054191661437,5.053595308175694,34.12225786153061,2
50000,6672.686067595881,7.679367389865276,7.979984478098143,16.752442104478146,1.3064379781646294,1242.3576311198058,5.184250770318378,33.882969820025295,12
50000,373.56083078481225,7.875585476938602,11.30753170952173,7.764432812059581,1.6346798128214521,5000.0,5.1539846042813675,33.907510500596615,100
50000,389.51537904337016,7.877386346225323,11.81025224869547,7.752424446255471,1.6346746517613773,5000.0,5.143398375965352,33.90361493300967,1
50000,7272.120881962547,2.0706720106842686,2.9474617609871023,1.4661581995047255,1.8717085400678746,5000.0,4.977898754526869,34.14848703630951,100
50000,6790.837841941074,1.990617532526722,2.0349047628855024,1.239532602027123,1.9114603909915076,4876.549028201457,5.010875829365714,34.133398873785126,6
50000,882.3387006304589,6.736826522233046,6.554307597845586,6.00454721684637,1.7915198804331163,4977.075955259067,5.14135421820864,34.0649479849686,100
50000,8120.28748503323,1.7426955419033203,1.917215357520055,1.3654890745542874,1.9078246714467706,4999.999327024459,4.943805196863474,34.13838306551388,1
50000,7199.72842862119,1.717216066262367,3.7430163586254177,1.5372028297335893,1.9561949333680084,4999.917980656505,4.956137545795055,34.15935445684251,56
50000,8552.99404142931,2.1023779769285604,4.379577233477904,1.3534944577600119,1.9006104141834455,4999.014488293416,5.00469775039315,34.139645884746656,61
50000,7026.461159016484,1.2437624218344558,8.504188543408892,1.136204170351974,1.5307250246153246,2410.3876321011594,5.111116226416653,34.11949596543374,42
50000,10000.0,1.4593267609685387,4.437887184566216,1.262114333593636,1.7887367861366166,2393.064128584233,5.027988938636954,34.13676389431631,100
50000,1149.8788073431795,9.829966910159348,5.465547260106413,16.16304781323732,1.9250240058039219,3419.1163267402435,5.169452544135102,33.88694120188313,100
50000,1446.0832333261044,10.861736428683361,0.2545299412072495,17.89662591622919,2.1588134396332412,3402.1288235886677,5.171880103816838,33.886599382206796,100
50000,6636.082184243773,2.076378168841756,2.5986753688944066,1.4447355031684421,1.9115512610173746,4999.999929613201,4.976656686686977,34.1460473835446,58
50000,282.2479704356109,7.920206983817036,19.846500994511512,10.651898003181481,1.5028622700342211,4698.530325819391,5.16342091768392,33.88481429558261,62
50000,440.0257711574539,7.719488560219901,17.519143911881553,9.414588420748341,1.6880773621607712,5000.0,5.138687965243714,33.90680292139318,1
50000,9701.757302642693,8.7743288817589,16.51928897365847,16.023575355940288,1.7478957788848848,3551.23940344233,5.166146274220857,33.88966358029569,100
50000,8073.172647096908,1.966812444468884,3.3644988872412274,1.2494218980927743,1.9662539797122291,4999.390667515046,5.0147421952478135,34.13559933472074,57
50000,1053.4014166123136,9.672477668367222,2.7948550942194066,13.921214914720235,1.9579078333349356,3297.559846640285,5.164834672215547,33.89061748949517,100
50000,187.62008200763202,7.862397893228557,11.303002003917939,8.60762194669531,1.6300476919120515,4850.732632086542,5.162264666123894,33.88991798374754,77
50000,9097.488661250985,8.502408248144459,15.954455496920946,15.457252115251048,1.641550659532095,2926.723233431252,5.16818954851385,33.888242001101716,100
50000,7830.481207565321,7.860533609817308,7.314607017363657,17.16598398828279,1.347155959230015,1133.3838503985044,5.173823518475801,33.8820637205091,1
50000,4878.689344903819,2.0554698053191247,4.683862555730289,1.2578346678474261,1.928587512031175,5000.0,5.027193246147265,34.13447598731571,9
50000,4942.997135556577,2.08735449949967,4.741709442285417,1.2823179733224568,1.9254781669223546,4999.999999999999,5.0143559278056795,34.13785425513569,100
50000,6549.83681104476,2.0685839182661168,2.865571146303416,1.4310821958524764,1.911027369515406,5000.0,4.981770715352322,34.14749857609235,100
50000,6586.987861722574,2.091831830087745,2.6473090283831673,1.4317540676158325,1.9110976914530577,4973.905909694743,4.96364600998886,34.14342074460473,2
50000,401.07331734422434,8.378737924008988,11.059091145278776,10.57378187805761,1.540111051497271,4960.179672598053,5.14958785326292,33.88815758983129,1
50000,5514.746487942048,9.613215904603665,7.863628353823955,14.531495692861851,1.888202970048951,4768.771007081553,5.1622112495516514,33.89352992426649,100
50000,8931.219221753463,7.938073460797001,6.302169234082342,17.348050621812316,1.3678807796784858,816.6577087337378,5.182597153996727,33.882721605791204,9
50000,595.7009903543292,7.85438759114926,17.986360786613446,8.101289750837035,1.6638002236476443,4999.999999999999,5.152272735658814,33.9245018628982,100
50000,5756.627162107046,1.2115677365721267,2.9945616504499775,1.6224538297002986,1.9384607967382599,5000.0,4.943353473007806,34.170851647133595,100
50000,7856.698510695319,7.864448106821788,4.105687717104438,16.992434205507426,1.352807343697313,1140.5828198029367,5.179353882895584,33.883162988916574,4
50000,7907.521537419983,2.2349489147639554,3.030844582583989,1.3275522594311298,1.9386256924929703,4895.46372453527,4.9829588009237105,34.135027466996846,1
50000,7251.24871734258,2.059661648561214,3.0623601929114996,1.4773856341576148,1.8759453652228195,5000.0,4.976439200007261,34.14830120768503,81
50000,5909.7373676006955,9.047031875519865,6.742416704588276,15.985662742789264,1.7393716540770314,4957.650962641586,5.16406597654615,33.88710442693863,95
50000,589.2205274163036,7.917103139914107,20.0,8.532311070103134,1.6578285458458213,5000.0,5.150394095024417,33.91770312276748,12
50000,9991.501035165831,1.4647215624413545,3.4204270218879733,1.2628895021776356,1.6796350201012766,2803.857422537312,5.0099122383195365,34.12941251804821,2
50000,315.20897633909374,7.722572381478435,19.30768498387718,10.05560859649037,1.4842968542517465,4789.652043349659,5.151247434517394,33.885767445274176,1
50000,714.5900777602633,10.441031822439124,4.015576191583148,17.178406294312637,2.0580236803208636,3520.6819704826826,5.172403204283787,33.88633630688477,100
50000,6107.921458059811,8.915164555576876,6.426789876807416,16.528547221216584,1.6599340829798743,4641.239094684756,5.167101873719477,33.88612546798281,81
50000,329.1363378462088,8.360867598999075,11.319457320999122,10.238606188963608,1.6431493689625314,4965.764097578871,5.1599377815062635,33.8863425988633,70
50000,603.3947064646342,9.120497853744734,13.987487994566536,16.930331588117326,1.7443989217940006,1363.3939143010234,5.178290208401545,33.88614116981019,100
50000,9748.814665666123,8.996080130071007,12.43586585361328,16.903170192279312,1.662556669064044,5000.0,5.168791617410896,33.88563578581045,88
50000,752.3972515026265,6.814982997844893,6.593971901340032,5.956001538419954,1.794105136513506,4967.906624079456,5.14093360696105,34.05931511515537,26
50000,10000.0,9.350177374507552,12.205063790216473,16.94010354273898,1.7523879873821635,4840.829701247349,5.166462453445913,33.88644731489508,85
50000,6677.831150527772,2.127399150423995,1.9710578803364445,1.2556016199291857,1.9118936976737801,4914.449583225406,5.02858115318822,34.13095264845974,5
50000,6520.302796999709,1.1973591692826668,7.744431676848534,1.1532636836191525,1.6578006564895575,1959.5132403075454,5.068374403159256,34.13057705212282,100
50000,7905.842772336033,1.8986375311275334,3.0373988928047013,1.4139988244339097,1.9472989884829803,5000.0,4.976583447526038,34.14795556432582,59
50000,5586.751548887193,9.124684965289113,7.866983116719746,14.070020270838535,1.892227465392399,4632.620812758291,5.158700032462336,33.898030191170534,100
50000,508.77020037836553,7.789902060233759,17.52908130412057,9.431917065022098,1.4980379991101167,4630.642425992124,5.1469576901597005,33.890488670386176,1
50000,292.5887894055045,7.971446814231928,18.662707409013976,10.355753485836008,1.499383245179454,4719.277432628125,5.161607355414536,33.88357625109383,2
50000,311.82189667396716,7.896631161614707,20.0,10.369828426843647,1.4981010635941465,4777.892110120574,5.158929656625775,33.884990300847974,10
50000,8659.884122931997,7.875256816295716,8.972387631114845,16.304525395742097,1.3514747812847985,1526.8440181713488,5.18016872045315,33.8843441464955,73
50000,313.030338510193,7.894714307860999,19.401350438434772,10.400487921766565,1.4842975945085408,4777.484957666354,5.156285546333406,33.88529509027397,4
50000,332.43492160588966,7.905908348739789,20.0,10.520802596242238,1.5132228586274235,4703.7880234212125,5.160837138777679,33.885400525386274,48
50000,8164.8589881224725,8.023507087009587,8.25544149005421,16.880837192140596,1.3718042965248676,1187.540131726024,5.1808948012274545,33.88526036259833,100
50000,7814.3953833832575,7.861384132455313,8.582608065417407,16.993286579440536,1.3519701215247308,1140.1198512522797,5.183300964177847,33.88405258566176,86
50000,311.5853827540102,7.896972580783594,20.0,10.372755903732545,1.4981802786346132,4784.604708481244,5.156941378146151,33.883839933863946,1
50000,7809.524534978402,7.876115513796531,8.6311380645294,16.951019406237492,1.3361512845726484,912.5812418788848,5.1803035087934575,33.884021750579535,16
50000,279.68756092830455,8.623068212820801,11.317894749250875,10.356925120078277,1.7137067485192174,4817.515414530298,5.1588862432458775,33.88410659213722,5
