evolution$generation,evolution$evaluated,gravityDecay,countryGravityDecay,gammaSectors,gammaLinks,gammaOrigin,gammaDestination,finalTime,objective$errorMetropolisation,objective$errorInternationalisation,evolution$samples,errorMetropolisation,errorInternationalisation
2000,30073,9523.412087664205,141.8460515621285,1.8690980974537517,19.573839931674403,10.312636745526106,1.9260156129574328,1063.6072210805055,0.39739597331912874,0.3312823119249213,40,"[0.3910307160839921,0.4315013676874525,0.38273577432270656,0.3929171593633122,0.4049204517651237,0.3624933015027112,0.3967715823986574,0.3875046006180486,0.39328449299248325,0.40660245704336084,0.3980203642396001,0.3951648798553,0.4116396475372408,0.4121811451422144,0.3918210014466632,0.39272400034457144,0.4265855104978351,0.4052679017738434,0.4057789987110726,0.38893976287368104,0.4092089294519602,0.4259902549547163,0.38422504036278005,0.4025732975426475,0.38679659711050896,0.3958918260029345,0.4160371649479724,0.40761947266653364,0.4028819888839563,0.3795951715116306,0.39820452023406205,0.3858185107383971,0.4152133065379995,0.4030123288438856,0.39005734185273866,0.3882112841653249,0.39826187193029583,0.39010913444253037,0.39305567844448397,0.41649007589383025]","[0.3157000806234883,0.3224919900320399,0.33446416831032216,0.33666666666666667,0.3240312421264802,0.33422222222222225,0.320244140625,0.3353846153846154,0.34183114279349525,0.3293652445369407,0.33680319260659525,0.34203856749311295,0.33170655567117585,0.3344628099173554,0.3309261186264308,0.3268359375,0.33322314049586776,0.33207100591715977,0.343193359375,0.3178698224852071,0.3408116545265349,0.3366493236212279,0.3212244897959184,0.32080623488309595,0.33038062283737024,0.33428288038087683,0.3312036771042804,0.33136094674556216,0.3275585789871504,0.3311089069629042,0.33038062283737024,0.33150474799123447,0.33200369344413666,0.33048105348024726,0.3303305785123967,0.33377410468319557,0.3195408631772268,0.3178698224852071,0.3366493236212279,0.31649234693877554]"
2000,30073,0.7081383880701894,194.68376134268976,4.025015856878603,16.280744413087504,3.4486744761234425,2.525289022307291,1474.2268206992637,0.7487983712438925,0.015501730103806233,1,"[0.7487983712438925]","[0.015501730103806233]"
2000,30073,0.0,0.0,1.4500386405970218,0.0,1.5418646576799524,1.1969866045433815,2000.0,0.2399857961775178,0.31292860100116676,1,"[0.2399857961775178]","[0.31292860100116676]"
2000,30073,1584.6269420095516,165.40242148930173,0.0,18.527257802292418,1.1292528713620775,0.9050182853161587,1950.8813498141633,0.25201614080492085,0.318955249756344,3,"[0.24465292252603077,0.25201614080492085,0.2642139271009257]","[0.30621808653587745,0.318955249756344,0.31899926825927327]"
2000,30073,1019.0379826266727,185.3467261104398,1.596212994982492,8.861101500037039,2.10629984011641,0.8175057210848884,1745.110817198403,0.29217880338850116,0.29297471779207857,4,"[0.28223680438736065,0.2968572019350769,0.3016100316719168,0.2875004048419254]","[0.295752025091586,0.28999232208542863,0.29019741049257114,0.2991585346610303]"
2000,30073,2.0184845563762237,111.69050419202398,6.728116883687013,0.930467103696052,0.47880725446425737,3.880543080946,1221.8430165416848,0.7539324533169571,0.08859504132231408,7,"[0.7712661294079183,0.7539324533169571,0.7411759959668753,0.7454455368918564,0.716673296633562,0.7833046819249398,0.7660872725279071]","[0.07,0.08859504132231408,0.10472222222222222,0.07147928994082842,0.11881656804733728,0.04839506172839508,0.10472222222222222]"
2000,30073,13.71136607323928,79.69837703483824,12.55094156049867,1.9192759793536096,0.0,2.419445441787192,100.0,0.8522509180399689,0.11591836734693878,35,"[0.8139123314182625,0.8258824070138794,0.8584928711993116,0.8604557360510405,0.863610191553551,0.8286888363228798,0.8859478488382495,0.8583170597851711,0.8659066923066344,0.8922390518079589,0.8053912884938986,0.9040026404026966,0.825499176619323,0.8664631480078983,0.8427066663844843,0.8273000781454377,0.8782653878387592,0.8631498347340183,0.8302953094938861,0.8579714366754445,0.8522509180399689,0.8115231251965858,0.8046778638454865,0.8190299515307353,0.8166615620219297,0.8287482987443237,0.8797285356994629,0.8519670341787561,0.8945465450443446,0.8112071313893624,0.8796828149494318,0.8384020395127816,0.9154666867959306,0.8634965867218752,0.8334066437218554]","[0.07510204081632654,0.10999999999999999,0.1471604938271605,9.876543209876298E-4,0.006530612244897982,0.11591836734693878,0.19755102040816325,0.11591836734693878,0.07510204081632654,0.019999999999999962,0.1325,0.08859504132231408,0.08000000000000002,0.11591836734693878,0.05611111111111111,0.19755102040816325,0.16,0.09777777777777777,0.09777777777777777,0.0977777777777778,0.16,0.1325,0.1325,0.09777777777777777,0.1471604938271605,0.11591836734693878,0.1471604938271605,0.1811111111111111,9.876543209876298E-4,0.0977777777777778,0.210625,0.11591836734693878,0.07510204081632652,0.085625,0.1325]"
2000,30073,27.6515411206669,88.36113727489105,7.8813791966459785,12.608125599189307,0.0,3.9920050232563793,1239.5674866474417,0.7271383930628483,0.10512396694214873,17,"[0.7275821535833404,0.7299911323862946,0.7176905899238543,0.7222381370837316,0.7028756953955487,0.7103516358604581,0.7143503813646923,0.7361366683296223,0.736331427654968,0.7370253443378667,0.6905298153433911,0.7271383930628483,0.7153135777583081,0.7106899355215213,0.7574861528976367,0.7303447759216876,0.7351703684103542]","[0.055691987513007246,0.08775147928994084,0.0726753864447087,0.09914951989026066,0.12357142857142858,0.15350676378772113,0.0760553633217993,0.10512396694214873,0.15115338882282997,0.14720000000000003,0.11155188246097339,0.1342361111111111,0.10420569329660237,0.110633608815427,0.06759945130315503,0.09076124567474048,0.1408]"
2000,30073,91.56521976806387,134.1469590726718,11.450354188513998,7.316765036762907,1.530731905613627,0.7115246058848657,625.525283029067,0.7726185195892592,0.16494638669426404,22,"[0.8185499159870357,0.7513818498018576,0.7704211864896862,0.7869529794100546,0.8093141627278023,0.7523444866837234,0.7631459045664711,0.7908303811411701,0.7306559399551522,0.7714894703041504,0.798756480981265,0.7747639836034644,0.7575345171606138,0.7721054525422607,0.7916821706165433,0.7855808399433907,0.7731315866362576,0.742347792608908,0.7233613487223987,0.8316014944580465,0.8110440186376511,0.7701096494621891]","[0.13944444444444443,0.15085612366230677,0.1256640625,0.1923599632690542,0.15205104147119536,0.18160714285714286,0.17360218441503886,0.1749168975069252,0.13557023843723068,0.19195266272189349,0.18222855108579566,0.1174799123447772,0.1856716417910448,0.1682958342615282,0.15625,0.16694214876033056,0.1574093439028504,0.1629506246281975,0.14496537396121886,0.19726325909309406,0.18737777777777778,0.13539351851851852]"
2000,30073,111.23965467967588,86.18721301659048,7.418874516075562,2.02993432722546,1.2170101105489595,1.8670080073681916,1233.7730706504583,0.5220324142761037,0.1590018522435881,10,"[0.5224404665676798,0.537380557581814,0.5216243619845277,0.5033828540834192,0.507167888093885,0.5204443018439919,0.5900255928340526,0.5473714445185829,0.5534017336950268,0.5205034947519723]","[0.14683062130177515,0.19798148807404772,0.16210526315789475,0.1230482041587902,0.15540829330457798,0.1532,0.16240362811791384,0.15589844132928146,0.17768944627484323,0.19830800297587417]"
