evolution$generation,evolution$evaluated,gravityDecay,gammaSectors,gammaLinks,gammaOrigin,gammaDestination,finalTime,objective$mselog,objective$logmse,evolution$samples,mselog,logmse
10000,48713,1787.616160089846,1.3413248980659813,4.604709821405775,1.5399646915976697,2.0102350800563764,5000.0,4.932147347144197,34.49006085581814,8,"[4.90556753548849,4.975071098582136,4.918879888157704,4.979551725845297,4.932403470349095,4.931891223939299,4.942945573119191,4.92235311540413]","[34.49068704669919,34.53075109182992,34.469889487497134,34.50294722959579,34.49136904568096,34.47826231853145,34.479771008911385,34.489434664937086]"
10000,48713,9490.168859266469,4.270857529150856,3.4091707684941035,7.0582179689413564,0.6889514158326968,505.33429819091253,5.232367465487,34.02049226727756,7,"[5.230933860128792,5.232367465487,5.233610657315401,5.250722717727551,5.22752915312466,5.228335326547263,5.243981603851508]","[33.99267174299352,34.02049226727756,34.00242410699233,34.01791905748142,34.038132788092426,34.07462774667979,34.075295033103494]"
10000,48713,5335.579412810148,4.822518376369815,20.0,1.5769913784706502,2.995534506369441,3810.295137341412,5.0589728340886255,34.45504166566256,82,"[5.06833325748758,5.054144789955113,5.055194881388055,5.073838803020882,5.05981548133632,5.050215329559677,5.057834699951287,5.059677853330713,5.042275822978538,5.063708183843178,5.038677630926341,5.06136651810385,5.039301705914388,5.06262864752184,5.053069194557747,5.067544594108724,5.040282649858051,5.0515031875695415,5.070861557633344,5.053019832728587,5.0677638643701055,5.045226238292612,5.047839579376458,5.084276184945768,5.067408357128041,5.075014447123147,5.063011022275177,5.060819508036957,5.040628993812689,5.051272030477823,5.035038771455152,5.050702831311662,5.0630028315952655,5.054124598842402,5.061249894315898,5.068295062182108,5.072328280687551,5.049081203266354,5.0574112857313915,5.054852867905661,5.062887400025505,5.048767143403286,5.059390555010765,5.0454241235643735,5.06334952043781,5.062888671887145,5.070624913474586,5.045417330658571,5.046243893110534,5.070689303930108,5.058068120262261,5.047362252526931,5.061768128674352,5.058555113166486,5.062748310964032,5.037645650898081,5.059678131851933,5.0655221911476875,5.050926963393593,5.074822123447266,5.059421962734384,5.0410603542623615,5.043697146814054,5.046171942158387,5.04403617570856,5.073202873266012,5.065736081484329,5.063431428490334,5.05275640069297,5.042322490208528,5.056275227044442,5.049824486554437,5.075261096938841,5.085675932387665,5.049119660073348,5.0619019604677264,5.060540611006227,5.072289265082783,5.066202146654023,5.061606466033688,5.037442376572404,5.0552645815104]","[34.44076450550667,34.45279162286321,34.44836899471174,34.45976674819906,34.460711561140194,34.44864838164051,34.47690518643648,34.45645063725186,34.46065868632168,34.45843034711613,34.47045642822859,34.45401300899555,34.4316792583277,34.4639500424091,34.4565968260561,34.466009019786725,34.44983790523853,34.46622968784644,34.45150177467505,34.50101935981057,34.46406180410859,34.46205049555172,34.43982539430624,34.43863403900487,34.45203053943912,34.460436715029275,34.45186048366299,34.46378311575801,34.43544729879049,34.45792478648191,34.497467578738615,34.45500209420179,34.461281132320025,34.44715139757674,34.46071588342772,34.43204219525042,34.43300491197,34.44687987966122,34.46805187926542,34.44024405232253,34.47481775595086,34.48413126819861,34.43832890274481,34.46022620722306,34.496958952763016,34.45078477624347,34.49516502871756,34.46320456055614,34.47075521932189,34.47143339816879,34.432344798869735,34.44513969305483,34.476228998013255,34.4551916191354,34.45343192539247,34.43979631896272,34.44906929163079,34.453649870786144,34.43319399821695,34.44327103325486,34.47087736997995,34.44358208001801,34.46805171659273,34.44733067564684,34.453821701298814,34.45559925360775,34.48710865408132,34.454175935362706,34.445141578498855,34.431718401150206,34.444828724441585,34.43068062421066,34.45002969581817,34.46027853724948,34.46383075874385,34.45508123712334,34.45293518647179,34.47466765265512,34.45518202479566,34.440373667676965,34.46669102620094,34.448708893867924]"
10000,48713,0.0,0.07268769529393564,4.759560616762488,1.467808387379332,2.1383267055397472,4350.991889434975,4.967480129580024,34.47398067368837,55,"[4.935416503795062,4.966139953643203,4.977759250495388,4.9813563817019695,4.989086821710511,4.950001235643044,4.9801681415325,4.969843488567547,4.938192442365777,4.950436396603971,4.983877082729674,4.9754962130125655,4.963397140355229,4.982024249934458,4.947477451823573,4.973647645719962,4.981202948657564,4.965914668532211,4.9756761577169994,4.94869173268687,4.953231932122145,4.968129170856689,4.971140017932,4.9484094130964085,4.965053418886303,4.973346527991634,4.9464209228265075,4.962491266252159,4.947222489396028,4.970621117098559,4.958053409938638,4.9868621240241655,4.946206466530784,4.967480129580024,4.9785734930504235,4.987943628100842,4.941888204321509,4.948857272916216,4.977974262082278,4.976548020470615,4.976831079582589,4.94225395532891,4.959612568897327,4.993168552105832,4.968936258317536,4.9852346303193205,4.957713932854034,4.963721893161021,4.953293771191464,4.98091810088974,4.969852346636117,4.9587087140383685,4.977305365029953,4.943078214910074,4.95791553712636]","[34.4574736932969,34.445482079508956,34.49170437454527,34.477833386073605,34.49732651366888,34.47980419381968,34.459399373800174,34.50307028359837,34.48514574688239,34.46572350086716,34.45657446349991,34.47621741865905,34.50170480453171,34.48578661582077,34.48948396402061,34.46738852982022,34.483998518750475,34.45748232270489,34.44487638305788,34.45649503420312,34.445550318160976,34.47270631659435,34.469692386237284,34.469868232487016,34.51862915765288,34.47581905192341,34.46553740768882,34.47196217315261,34.47667529394664,34.47377985419627,34.461263363807646,34.466384621193114,34.48802360635415,34.48094536118183,34.45739668392074,34.51697602762398,34.47398067368837,34.471401942080384,34.47365695550344,34.43876861566125,34.482309672708595,34.46775787235856,34.50854604569287,34.45911230713734,34.470696653519376,34.49451057129782,34.496664570885166,34.484066665282704,34.489686822390304,34.46011546690102,34.482879890799026,34.48778919593573,34.4616628792653,34.498569433708916,34.4893226789624]"
10000,48713,2923.170954083303,2.131547576432288,1.5714974496475698,1.658042535496749,1.9902628217093852,5000.0,4.948180152232666,34.43608310427811,30,"[4.925340811126905,4.938593163636654,4.975136626257398,4.944640265699548,4.937024039151713,4.972844575539012,4.962499295782401,4.976878285828915,4.958491982627669,4.953607715334876,4.951332271699788,4.932718431448918,4.948228047917415,4.943820891951516,4.973926930109057,4.946950801350024,4.967487608334461,4.947993038867086,4.940754452596906,4.944842283758398,4.98434849260734,4.968311326413608,4.945502229707977,4.940816519462173,4.935879018295817,4.9624681089323515,4.944361490283951,4.948132256547916,4.955175253122284,4.963562198888403]","[34.445018607825055,34.42244124268727,34.41680642335044,34.44230552984993,34.41815410538963,34.466520659108475,34.43878659836351,34.411243225896314,34.42910185542104,34.410526455171436,34.432756077181175,34.45563838949317,34.45145671830712,34.43456016099514,34.41469777773792,34.42623042706995,34.490486100095495,34.43760604756108,34.43136917676788,34.45231464953719,34.46769561673639,34.4491598549472,34.426958581683785,34.44751273267062,34.42761541181196,34.440920725124435,34.429269075554004,34.47116190195619,34.43890679133605,34.43032981366205]"
10000,48713,7613.213090597753,1.0175091453227172,17.753534558399757,0.7956504481168157,9.078459652085538,985.467529325471,5.176232616473987,34.34312043294882,68,"[5.19072590497508,5.170977332793956,5.164591702544003,5.192296229719806,5.165608630895437,5.177337812761697,5.186236111886809,5.157847612924256,5.184188957120422,5.167383070733709,5.169565875207737,5.1784120585042865,5.1760990750673495,5.187061514378413,5.167173237117018,5.166819848850312,5.184043473496659,5.180711878313623,5.188525899140743,5.193236184794164,5.18145182558045,5.178866211933327,5.164104802103545,5.183769433337136,5.173047340496132,5.170822103569249,5.171863334507212,5.172329421572376,5.176366157880626,5.178690191854387,5.197074317515262,5.180677685041495,5.1885737592917724,5.168859880146729,5.1659305960642685,5.173897271624131,5.158799594690799,5.153749802163655,5.181796786828023,5.198682147766944,5.177962381812301,5.1656523146562305,5.175376013137695,5.174332021300007,5.193231025235519,5.168343728046974,5.190600345528893,5.162307364195493,5.179702845997347,5.192700622266158,5.163330559942046,5.16517390848909,5.170519096826354,5.168886757759648,5.181246079093759,5.177981288575054,5.1794790931294905,5.1838923160689365,5.181841580124157,5.1565544315546985,5.181494757096412,5.1946660750344265,5.173798600919913,5.170643872798554,5.167807350151374,5.165311082920936,5.172322401983206,5.187889990373314]","[34.32798389067474,34.33251308125244,34.33376925225434,34.36554074337816,34.298548893698715,34.32609730943659,34.34370887619042,34.38072572034093,34.351705169698484,34.33439764612181,34.35441418545241,34.35131294189917,34.34310051069602,34.39758138904,34.33207663482849,34.34463229949471,34.359802477851616,34.345898330549566,34.35190310476252,34.355391604282914,34.36781465862708,34.33696219753352,34.32940166449477,34.33463605671928,34.35212278892458,34.329778610817556,34.32436755903844,34.352142119677055,34.343140355201626,34.30850083109863,34.362599026957625,34.298299321701734,34.35034529236268,34.34762840367606,34.3467530375613,34.31118591168268,34.32457394543847,34.31763720259786,34.350123380958635,34.3439105915576,34.36632195599047,34.34284995440149,34.343944769496794,34.34547902894865,34.33980295639465,34.337612376733425,34.32755647794424,34.358901696983814,34.34338478581772,34.34520546781623,34.3571849906853,34.3400351359233,34.34587542720881,34.36905444092892,34.348809526753996,34.33867731032907,34.33528130734188,34.359606951836874,34.331702987376886,34.322517963591125,34.321226039674734,34.32880475683772,34.31153962417037,34.33356655831415,34.32660735938665,34.31836557456785,34.34865155083813,34.312908019875564]"
10000,48713,0.0,1.7066440095300306,3.504633720374884,1.122085051715349,1.6168865222760749,4302.189288556992,5.156290865588318,34.109057930277245,1,"[5.156290865588318]","[34.109057930277245]"
10000,48713,0.0,1.7531602351721998,3.3651637513785704,1.4679860570507448,1.8576892161266194,4568.772413621609,4.982960403318228,34.22634805702969,9,"[4.957990988069161,4.984497733888403,5.013778641631189,4.98474924280699,4.982960403318228,4.953617812910411,4.966526174922968,4.971763499212162,4.985655991505625]","[34.23533073673885,34.22537542672932,34.22467954210866,34.22634805702969,34.226070435292826,34.2512124116736,34.223462691995074,34.227574652518925,34.22849825949697]"
10000,48713,0.0,0.0,1.9652564397171823,1.4302473349421936,1.7909686646851513,4923.415182097202,4.937522230100795,34.26892004600342,1,"[4.937522230100795]","[34.26892004600342]"
10000,48713,3580.990803573678,4.049088720623969,14.818910151761482,7.69827710666767,0.6830020868444979,574.7171242802315,5.249028083043386,33.99612993665023,10,"[5.245624214668328,5.250691741228374,5.247364424858399,5.242540476247851,5.255072178934725,5.241728875837929,5.242752667545592,5.254289036796577,5.258107004596856,5.261842604354807]","[33.979819343913576,33.967943795839325,34.00249932391663,33.9722206577761,34.04427260281292,34.05278613077009,33.9998017965194,34.04077016841591,33.992458076781055,33.984121331839305]"
10000,48713,0.0,2.2949953195963175,3.472168991984722,1.320726184520121,2.1151240939491953,4886.811073779212,4.995970256732344,34.19410408803723,27,"[4.991451110584506,4.999365729069994,4.993805361787206,4.986564438768834,4.991188209565075,4.956610881691561,5.008277438969394,5.031451769457617,4.976507783378317,4.9980345977801255,4.992350967608151,5.01560662376009,4.977240413218067,5.0184523009771675,5.005147934409105,5.032360555473152,5.010607202908164,5.024503057360062,5.022674470167402,4.983875816383669,4.988181834736032,4.988728514119265,5.00535403886221,5.026414537451347,4.983090660696009,4.975060074654262,4.995970256732344]","[34.1893112639845,34.20532591286189,34.20330569874325,34.19781504687437,34.2137375602402,34.187789902396396,34.20074196881672,34.190906149330665,34.1898957686062,34.19395099757032,34.170369956456646,34.192537369799325,34.17895247341022,34.18403163374496,34.195994671883625,34.19176864674126,34.2051896952678,34.207782947951756,34.18411477456573,34.19410408803723,34.198575758425896,34.19896408294924,34.19784751983262,34.19748640653806,34.19087454714955,34.19537698433121,34.17794155632571]"
10000,48713,3529.3686804412373,2.036841263231536,3.1630282181945653,1.3657127075969449,2.002115743289273,4429.476395881815,4.984896762868717,34.24154149592083,17,"[4.960487658766151,4.9663626065677065,4.982708701074686,5.0159148596633685,4.988704624424289,4.992590133577825,4.965408776853445,4.9623788911855025,4.976153493871915,4.994258276086705,4.956513540835162,5.022576948659891,5.001821189206722,4.984896762868717,5.001969543500087,4.957903411222538,4.9906051508373634]","[34.247059024097624,34.25690438826305,34.272414187628186,34.24688040236067,34.23681730473219,34.24549908795518,34.234333000061355,34.251692579433424,34.24154149592083,34.22824672260567,34.233068588369235,34.25806870270875,34.256068634471426,34.232688636612764,34.230634337871074,34.21961704164124,34.224104519050194]"
10000,48713,9225.2643553787,4.437424883092994,11.380572717196902,8.331166348473543,0.6751899228576864,3076.0401100030585,5.398585912309206,33.959632000980605,48,"[5.388001333835892,5.394867181481772,5.39866277085047,5.380517967497731,5.385455979323647,5.391693627039037,5.407123509089422,5.3929802073383435,5.411774574987328,5.389951516079996,5.408335905859998,5.4107115365228,5.383396319766983,5.393524200534397,5.407626980268091,5.3994184984883775,5.409864120959465,5.379976013998633,5.403949533681783,5.398509053767941,5.3984683928630846,5.387198834109141,5.395875322498325,5.411756513299838,5.41984275643929,5.394362310297772,5.404091843187661,5.400645480184054,5.397776807980107,5.399393302151316,5.40562222796929,5.380995402007281,5.4241620247977815,5.384371934541393,5.4218254327085145,5.4165481258447485,5.392068581162469,5.392688102196141,5.408817586724085,5.402304257957604,5.393227738703084,5.411013267274747,5.391938455456141,5.38980389038458,5.386144208591696,5.402282991949861,5.405766827185415,5.404321885301495]","[33.95859806865301,33.9654953886086,33.94991826022452,33.961098083259316,33.964250855499344,33.96273200224246,33.97840608655691,33.95473656706521,33.958470235003574,33.987432059230535,33.98305677258816,33.96827821724001,33.967875979443946,33.965815120364184,33.94938350283257,33.95906466358111,33.968092158947194,33.967870686394754,33.95981841759084,33.9846087078201,33.944231385667706,33.952483750539685,33.97266265114954,33.95846969717624,33.95585287268524,33.959416193857,33.951708851425344,33.966426862700274,33.95944558437037,33.95366783720023,33.9525670456163,33.97494957603702,33.954079066754375,33.95481909060435,33.95095959852996,33.96278948582153,33.950630739208236,33.965925157975285,33.956649391835484,33.97860241046576,33.954958037502465,33.96742555824269,33.96736252072982,33.95883080382672,33.97327047757371,33.956512249951466,33.97248136802408,33.93850602774077]"
10000,48713,0.0,0.0,4.6719765435597305,1.379853697255177,1.807692762734896,4292.411932646801,4.97693563904994,34.27524332721584,17,"[4.952775562663198,4.953130587457996,5.008222082835323,4.953754253600868,5.015382076822776,4.96156860958036,4.962984893793258,4.97693563904994,4.974865439164714,4.969185998012394,5.011449776373453,4.993171895476694,4.989525840826999,4.977862761104733,4.953367228484295,5.000047317861796,5.0094201095779]","[34.28893852946812,34.307602605931585,34.28563742210843,34.295874830346854,34.27350868771452,34.284184290688394,34.29486366919294,34.29438224644003,34.27775123580978,34.265570036181,34.24318154918197,34.26581421243039,34.25814067269887,34.274577664534554,34.2473123143619,34.27524332721584,34.27024935268989]"
10000,48713,1895.9558858169346,4.078346525757922,15.483424017840209,8.967290903188093,0.5876769387974565,581.7534524125647,5.272459862910435,33.987734703433055,11,"[5.264228249440817,5.272459862910435,5.276281335819155,5.265908544236502,5.279759086302926,5.304127755130133,5.283357711223484,5.260338343434556,5.26669979405326,5.27438740555113,5.271114911240084]","[33.952418768239546,33.987734703433055,33.98681971777123,34.02371445305472,33.99175390113653,33.998381424010255,34.00076021438595,33.97817298359721,33.97426867302686,33.99749719709003,33.981905922378324]"
10000,48713,8398.39386906664,4.484524265745725,7.183604878751372,9.570192014113104,0.6046396312445684,3914.140629497767,5.457485221292473,33.94288652699976,11,"[5.447630833396984,5.457485221292473,5.4641453490792244,5.45155486826255,5.4568455553459785,5.4546262241704255,5.463931936290131,5.454697006876235,5.457916787211504,5.460726658716554,5.4692233895364915]","[33.939369677771204,33.94427308871519,33.94436881663202,33.941783803548994,33.94165631486438,33.94759474368766,33.94178640332667,33.950022422115694,33.9351547177859,33.94288652699976,33.945079835667975]"
10000,48713,7458.603482098018,3.94779793091965,13.980548906991284,15.465316444540953,0.4361234262394625,1015.2787477772101,5.412836833926944,33.99421323822024,64,"[5.420092455723812,5.411777191429527,5.410971102479627,5.424451114931912,5.423249899781976,5.430811585700653,5.404210878782001,5.40981160004666,5.413194970888439,5.40642790830835,5.396880609826115,5.420336772750891,5.425400593182945,5.4260846061098915,5.420265896997623,5.421483981166945,5.424256879920532,5.428007514978015,5.410093688928064,5.406781701637075,5.408742068338514,5.415342574431729,5.419862461288245,5.420040266640301,5.418642286412767,5.410449436148836,5.411236764782337,5.408243033959947,5.408988448217668,5.392027960301108,5.419492060685395,5.409291475897729,5.430342423056067,5.427069234952806,5.443149623704744,5.401549055391822,5.410746824711814,5.415463620296558,5.409650521408565,5.4192195686630535,5.405522964641574,5.415475433771897,5.391856641353641,5.409108246085253,5.430797946672613,5.443137124713745,5.403226126952997,5.413719438133878,5.407976035333364,5.4322884123881146,5.410956434505067,5.419080650209019,5.411300481452358,5.402957005291622,5.418817547637961,5.412561234844243,5.40927108096319,5.409542254942142,5.40748468862411,5.406303121156549,5.4294415655495385,5.4124368279582695,5.4254659971915,5.413112433009645]","[33.95082646269526,34.01133385425327,33.98546741162644,33.981787874581634,33.98082226706158,34.00254077635756,33.97623975169607,33.977659645192055,33.98522997725666,34.024357596900714,33.97245826779133,33.97558549164316,34.02469707578607,33.97975801829111,33.999354679594404,33.96182168468659,34.01152974823014,33.99436287967366,34.00078714268883,33.97907705672637,33.981582825286566,33.99878644394143,33.9771582805185,34.02412179113728,34.00701121411875,34.01134527076786,34.01121598660507,33.990762321158925,33.98052517138725,33.98950194725006,33.9632814386983,33.99921814368689,34.00009986648308,34.00617031121219,34.008902293943635,34.027699129006976,33.96502851913435,34.009600823057056,33.962543834081146,33.97022727227932,33.98144351796681,33.977003750143474,33.99667550014465,33.9963815158089,34.00670108018917,33.99907805064443,34.00961802135433,33.97669692367408,33.98747724162064,34.01355428422413,33.98642451994313,33.99636340659589,34.01484033661265,33.99898880559915,34.005702248692,33.99861676331451,33.973088069521225,33.96942530075774,33.99406359676683,33.989560282109224,33.99880677051526,33.97725533829394,34.01933414202427,33.992750886041115]"
