evolution$generation,evolution$evaluated,gravityDecay,countryGravityDecay,gammaSectors,gammaLinks,gammaOrigin,gammaDestination,finalTime,objective$errorMetropolisation,objective$errorInternationalisation,evolution$samples,errorMetropolisation,errorInternationalisation
30000,143760,10000.0,0.0,0.0,16.152577426291902,0.5772853429760614,0.2816920110912372,9645.630659555654,5.552865976135811E-4,0.9986706283696147,1,"[5.552865976135811E-4]","[0.9986706283696147]"
30000,143760,25.94537471184836,0.0,3.625912138529144,0.6405524889219822,2.597000847785603,0.4121930861206642,7825.072398927657,0.587163091093717,7.871452864278636E-4,1,"[0.587163091093717]","[7.871452864278636E-4]"
30000,143760,22.773115359656554,107.33291832320688,2.3860756969922887,2.735103041000842,0.3391650176632528,0.0,2169.8370450466814,0.831664765344416,0.018795163742193945,76,"[0.7903391313485436,0.8626683358736961,0.8391405280447726,0.8504023625902137,0.86435133861455,0.8100556140822249,0.8493907102817466,0.7685313234724293,0.848758891030824,0.827981785761666,0.8491342415554477,0.7994570904401183,0.8732142370958508,0.8267582355191094,0.849135453302795,0.8501151964672181,0.8083208219316932,0.8483024510807016,0.8277642732513408,0.8385581836121636,0.8552871822342517,0.8107054891553335,0.8582660405306486,0.79456743056363,0.8260953398886982,0.825161656004861,0.8347046783780521,0.8462824240977068,0.8418902119379684,0.8173009822767103,0.8137899557331612,0.821322349930544,0.830805351384021,0.8527934296404924,0.8475982199255402,0.8316923840043383,0.8344438516213708,0.8572534247242816,0.8169312505663827,0.8292046960945666,0.8170066827031263,0.7928324285568318,0.857753442810087,0.8474438442330868,0.7730263987271199,0.8515786643671795,0.828849217662669,0.8522220309964804,0.8316371466844936,0.8380940546883866,0.8416769914593061,0.8615134971681918,0.8186218920532978,0.8784089154181522,0.8271257374147092,0.8518679724479878,0.8354716593755191,0.7931413774543337,0.8296959220688167,0.8114746646944098,0.8542144999128726,0.8242878295149634,0.8246472005199181,0.7917121695147327,0.7806059289862587,0.788738041507996,0.8037225014829109,0.8345897902532747,0.8514206341715509,0.8418418366295767,0.8448048715033706,0.8020174498445471,0.8179114069405342,0.8467893383108516,0.8250124071936388,0.787566478656001]","[0.0011844194502673086,0.027106544077879977,0.03092360908335378,0.028928571428571588,0.00788704216682038,0.028188587991579903,0.022995874223098213,4.914395285823131E-4,0.022243747298042633,0.036414179364659995,0.009038455402697251,0.0069600416905211265,0.01323696145124724,0.0026866973663932855,0.01882540767273056,0.0011270699880558746,0.0015546254623868827,0.008152858222110378,0.01731501337252743,0.024430482553289973,0.0055586054539544585,0.05209120580687496,0.04687302628768961,0.0176676285085893,0.00840420776032861,0.01098136851640525,0.03613271351508192,0.0034011243005307307,0.005709488013810535,0.016035963499731395,0.05134340129938769,0.021258737663796233,0.015367509176835402,0.02599277357499437,0.003907828849244142,0.008669588998768026,0.011420905728097043,0.03798835047751168,0.01897167778089886,0.03314281227269726,4.480222697890793E-4,0.00787813923673903,0.04353306254160326,0.030304412652859027,0.02127423298337837,0.002970237340206225,0.020776678630671924,0.0018600164888997114,4.110576692552964E-4,0.04184461714392407,0.04699965622032461,0.07648207927708674,0.008157920030757264,0.005083232464064835,0.01206176007089721,0.027463762933403052,0.019760116123099594,0.04105386703453177,0.025758014633014276,0.013858913254797232,0.0011520490397804936,0.041143378536660606,0.021556855383347145,0.05131550170885818,3.5044546987886976E-4,0.019073419196965688,0.009639525298299652,0.01876491981165733,0.05620725492967403,0.02856804228678709,0.014436355744949607,0.03838724359356595,0.042216326530612226,0.0036613609738016598,0.008901640116881944,0.029293718564822428]"
30000,143760,43.23656244729701,0.0,2.780058143834067,0.1701683923182297,1.0353272635246724,0.9516312721823861,10000.0,0.3665592879712488,0.1859416101691088,100,"[0.3608323429418679,0.36575127801149004,0.32612661476452204,0.3448750062642918,0.37455156555256247,0.3729392366317108,0.343852986705466,0.3619188796199605,0.36883847845306783,0.3793167887296307,0.38964043678600935,0.3480352470343651,0.3485087880309705,0.346584877626497,0.370792666218912,0.3523732850959039,0.36124890254196307,0.41131834168137604,0.4086124412397681,0.36008418312178136,0.41612761911331264,0.3778804982055879,0.38458423585735957,0.3542358495084785,0.38546595080023627,0.3722386789528819,0.385423855714541,0.3924509547485752,0.36788648305454175,0.3492451933565381,0.3572080086492071,0.4030025534393957,0.40143141868537885,0.34966784307161686,0.34699677947963387,0.3702382747821263,0.37695701759859607,0.3825728804874807,0.35993500177395543,0.4243826604576682,0.34955176217095857,0.37429574259987475,0.3666831151391285,0.38265942570024547,0.3664354608033691,0.3452657449971131,0.4127092368010701,0.3723065179144462,0.3612343701496777,0.3674083175941534,0.3706489868439952,0.37923965959289163,0.41653613944753454,0.34926036422256584,0.38434416726783627,0.3531624097359548,0.3799111517236144,0.34619925539486224,0.3384058793629522,0.350924572526005,0.4152043977049351,0.3644813467920247,0.3664123707952661,0.36031730280229685,0.39335312845145814,0.37894089639608186,0.3667123745950775,0.3734646220102166,0.3537733573811442,0.36220545117095526,0.35044872170347957,0.3596903176394866,0.3593046921904192,0.37422296583019,0.3653450413963772,0.3547696942882797,0.3680410170238742,0.37001673913680266,0.35166299365093684,0.37232238653217564,0.37923629179242024,0.33552783654327245,0.4152265145724886,0.35290565496709425,0.35186264442591414,0.3383332214766536,0.38725322815743085,0.4039310171235528,0.35785893415830006,0.3767730767917554,0.3491615575708371,0.4141586797162192,0.35780642314430927,0.34670957800478,0.347849750204535,0.3710005301508227,0.36262727166943576,0.3795580219635531,0.3621889088303074,0.3381347535516942]","[0.21659004190905123,0.15611389961732308,0.19567483709730088,0.21193504145758726,0.15919419911006072,0.1326365116185958,0.19836961046139912,0.18865659059730913,0.1809870670432586,0.20597493489719568,0.1850608775621893,0.18701572560282792,0.13416905142664762,0.1882077365370388,0.20101238080319894,0.19616516881181043,0.1814833927566147,0.1803804354875203,0.15638526101848013,0.19173467493277632,0.12850483832097265,0.17622074536386248,0.17306359361205348,0.21033290949894062,0.20192521590313567,0.1750248575705559,0.21364757423845954,0.15743827092782828,0.20611467090573526,0.23136289886425096,0.17843409115063935,0.1965578391049669,0.15353811424166675,0.16823685598391055,0.20523268413326026,0.16954666935361795,0.184356426737739,0.2172854692461354,0.19951576544745328,0.1399736761038682,0.19062612465975698,0.1711422274875654,0.13839505893443563,0.24169149264763123,0.18135428187756614,0.18865143289426844,0.15704514354440285,0.12358015028605118,0.20814654270714228,0.1812618538929103,0.21710883160333988,0.2061195429315493,0.13177610053539573,0.2313930383989274,0.16931653250213846,0.1621416100117727,0.1859476470568505,0.10955103567807672,0.2348468543790183,0.18275492926557915,0.17879240424511586,0.2217798732215206,0.1921544612953968,0.18877300406793823,0.15362145157666093,0.21938287726718017,0.20146799760029677,0.1775742773123843,0.1956932286844541,0.1859355732813671,0.16768335480248397,0.16396433726673879,0.2108875717691144,0.1983048012850137,0.19149506949233483,0.12090887986920124,0.1765405087598525,0.2155852395181016,0.232700510116598,0.21162944029915925,0.20327080780469434,0.20029093843572793,0.20031178365183272,0.21608944900854427,0.1744037885705792,0.16578620152672766,0.21052783856577717,0.18054930795847762,0.17898607247726836,0.22301084525032439,0.1991491353865003,0.17005316775728743,0.1881674412771926,0.15837888280162415,0.1823039405343934,0.1745800229753668,0.17087722647739256,0.17427372750353184,0.19413440391610176,0.15784210475463523]"
30000,143760,512.9214429431353,0.0,0.15434825112243467,1.2946653187336103,0.5005276437188168,0.04823491870003995,10000.0,0.18723460443547485,0.8134941978650411,1,"[0.18723460443547485]","[0.8134941978650411]"
30000,143760,569.4647277364318,0.0,0.06422356698952124,0.7764725577667504,0.43006512569609767,0.13455059685446075,9809.175266768518,0.13702805739027585,0.84256044869702,2,"[0.1259086271798219,0.1481474876007298]","[0.84031958236399,0.8448013150300498]"
30000,143760,65.29154130372747,0.0,0.9893137903052452,0.9434872403877057,0.9659218202290686,0.9179622356662007,9403.120782224358,0.2887622600531416,0.2957475191293398,3,"[0.2810395146712611,0.2887622600531416,0.30681122501578517]","[0.253488934107354,0.34577055458749206,0.2957475191293398]"
30000,143760,25.380134979231983,0.0,2.7909746798197785,0.7197920870067556,2.6383411624437034,0.0,7657.651924204871,0.6007033366462814,0.02330119375573928,81,"[0.5816972022920135,0.5972822607025722,0.5990647712661942,0.6287123054992095,0.5877831370472725,0.6103615024032911,0.6108173101087996,0.5907852223445176,0.5962470221031994,0.6128013040659119,0.5986381624503514,0.6021347288736612,0.6273166088660439,0.5892584230183823,0.5690574957233201,0.5965776616235955,0.6126044524688159,0.606964224808685,0.603142704715996,0.6030707435077205,0.6112870721976322,0.6098863476093225,0.6152139501862252,0.5969668930548021,0.601157680280489,0.6228304605898604,0.6185696020453407,0.6112277674644145,0.575246878445332,0.596342550150263,0.6344718629993646,0.6061456103229166,0.6218091617043807,0.6055167141550649,0.576740379407763,0.5901260276928352,0.6065113244540649,0.6034731144011017,0.5946763082346237,0.5764612476145237,0.5880324778891268,0.6104884646955107,0.5954185864011796,0.5576296903754355,0.6038002045168347,0.6132348988008445,0.6195664998234107,0.6070299669049185,0.5930751258614065,0.5841236796869022,0.5832928023544809,0.5854725365469999,0.6124552174212314,0.597035494272928,0.5746028709283826,0.5923343861086512,0.6049617035079724,0.6041112296654596,0.6074387476261888,0.591482565828733,0.5895518594747342,0.6162744718418628,0.6171982929222279,0.6099424188970684,0.5998372888105941,0.5886900463005051,0.584347303551614,0.5987716910380207,0.5706090098448778,0.5864808088416636,0.5960242341019644,0.6203612115596605,0.5926410677065442,0.5941081491514865,0.6017989104346938,0.6007033366462814,0.6094210122264792,0.5961316324334472,0.5858073871367344,0.6023619689610816,0.6067092154175405]","[3.5444234404539976E-4,0.013720645065398197,0.02720439523779747,0.053314481378886024,0.040176550475328095,0.008450513791238325,0.04586822546630894,0.059300297527444326,0.010588731686297058,0.061480978260869575,0.006607425487690881,0.028703703703703703,0.06039150354019158,0.10629325259515573,9.413555519947533E-4,0.018387869344413735,0.02297935956790103,0.01918378731917518,0.027762151751492027,0.02066115702479346,0.10477941176470582,0.021512158202177493,0.057343456060198784,0.01682488842720837,0.06012345679012338,0.05085298586339007,0.01577025857202024,0.052931777645660004,0.028257997413841558,0.033796502940092,0.008549832811050213,0.008028790362688693,0.10285714285714273,0.06154457781881589,0.0038120891161430234,0.018312854442343977,0.006532170421263972,0.08484909491964561,0.027419603694152535,0.002126654064272225,0.060692148760330654,0.04417075382961554,0.0022448015122873005,0.03352864583333337,0.053303423596645985,0.031397368472122454,0.0030572354572487234,0.05187074829931977,0.022829063007030748,0.11184029791520399,0.05528539540816304,0.008842928673409751,0.03964940263964465,0.0014910287680846082,7.94433486741089E-4,0.027412328587649547,0.027966148929845468,0.006259137426900367,0.05767783742503547,0.028350493276630903,0.012923888817255834,0.013222001868766833,0.005657008674726967,0.004709291064049562,0.05498423917299714,0.02330119375573928,0.021785875961973823,0.0334948015122875,0.017329247085966053,0.021637652348394792,0.015642121411352065,0.016363421550094452,0.05533316115702482,0.04436396559529196,0.05339755217781111,0.017187680656723277,0.015111256423953195,0.023136311987663298,0.01467057411199766,0.001624583236000017,0.05138613050510842]"
30000,143760,833.3826471118732,0.0,0.08799276521280988,1.7125247190891215,0.5130340508469526,0.09285512070646727,9453.585404904368,0.10410304760835981,0.8985686865764773,4,"[0.10718304402309818,0.0923436026148635,0.10328859990290004,0.10491749531381957]","[0.8887601781874418,0.8961514973369569,0.9051850196886329,0.9009858758159976]"
30000,143760,27.690569841401757,0.0,2.68764858284902,0.4276754980307712,0.8200151377546377,0.921232615271767,8811.974286494635,0.40841864459214483,0.09947610733556447,5,"[0.36619902414956945,0.41578435115002693,0.4532744188844176,0.40841864459214483,0.3914402773271982]","[0.09544947069840097,0.09947610733556447,0.10157961104383002,0.11973015056558951,0.09521396547558306]"
