evolution$generation,evolution$evaluated,gravityDecay,gammaSectors,gammaLinks,gammaOrigin,gammaDestination,finalTime,objective$mselog,objective$logmse,evolution$samples,mselog,logmse
50000,200962,10000.0,0.4067339408587133,10.329976357188983,0.8636050913979845,0.9501968823242162,4999.999825328734,6.301972197476845,34.12315053811967,73,"[6.327517909602769,6.2982765473720805,6.316750911442753,6.328870307313312,6.2851786454015945,6.3027881130123,6.314759001732296,6.302125664646848,6.2601383067455245,6.317475771686734,6.301242630024413,6.289008546157419,6.361645553316862,6.369673458602145,6.290077259417617,6.268150760028243,6.365347557087129,6.32819581137028,6.286027981885056,6.234098203400076,6.2955851213151455,6.271364490612877,6.391428306295519,6.274071153940373,6.286214511724534,6.313794378043832,6.298708314003336,6.287058288184591,6.2832705502843655,6.289678303632232,6.267372624592584,6.308582961420275,6.326143372938691,6.300731335339452,6.256052313608825,6.289237898869547,6.301635073524276,6.336035699609446,6.350000857611363,6.273358529274588,6.3012787723431485,6.318482355141305,6.37732819321221,6.369512088434328,6.216320978689813,6.332427329688644,6.296404805195334,6.337716508719435,6.3377775822809586,6.300553774050471,6.306117810825564,6.233996182102911,6.372473708382346,6.342955458134779,6.331284337012839,6.3068167964246635,6.364280583774994,6.300546153136349,6.331923614284755,6.338256741443122,6.323457125625716,6.301972197476845,6.301301487430713,6.3583784682559426,6.269165289812647,6.262172288511931,6.296694966432297,6.3076965448076905,6.233925946597648,6.32742163307829,6.2931188077757625,6.384124775081984,6.287766458828807]","[34.07928603693401,34.107665241300474,34.12691478359975,34.10381400034244,34.11277411257354,34.11938064799502,34.11549799357818,34.126020708304864,34.126245730809714,34.097878634295164,34.118099576889804,34.13643900574091,34.13190571307542,34.100890443935306,34.12057282100278,34.11673017419533,34.14420353141233,34.14042193515719,34.11324656193931,34.140660417395196,34.13230551699622,34.10992354354719,34.132732964300374,34.1320353011591,34.128846243969235,34.13179962094624,34.149240398130786,34.12627852215721,34.130543988821124,34.144448262575246,34.110043466818155,34.11384745259702,34.13871208152432,34.11240819172664,34.12883901443318,34.10789327162691,34.12374839896621,34.1052077346975,34.11896311094079,34.111365443264894,34.152908506937,34.12739909122376,34.126991226415186,34.114397708619414,34.09868703103166,34.12647979539343,34.14608514429173,34.13480479981658,34.10535466209284,34.12782887885327,34.12315053811967,34.12355478483603,34.14787945776568,34.121009071146474,34.099485541173955,34.140809379239,34.118149855654856,34.12976434351196,34.13207516881465,34.11515197845996,34.12101460550162,34.0995773793057,34.10132322038156,34.117839210497316,34.1503589517731,34.1187402189346,34.14949872696851,34.1107243678892,34.10419712168391,34.13720677268113,34.141528172125554,34.11277796227881,34.11261083202338]"
50000,200962,3934.0857744380796,1.0005920661420085,2.974913912167364,1.5741743858928223,2.046593450266376,4964.5002235585835,4.944602410283222,36.75936479385273,100,"[4.939368098604367,4.945244396424433,4.936843832603183,4.9751530449370645,4.947832379033063,4.929245129950897,4.939859526119477,4.945930035232672,4.904581680378501,4.9428958829845175,4.968167141831642,4.924207789774591,4.963074338176661,4.954979338740763,4.95674393797828,4.932116362169699,4.944574753430968,4.948185933195264,4.960949095979056,4.928438879467865,4.938036001344757,4.953791650579965,4.938619362366385,4.945193419528111,4.943280342831363,4.93563567968435,4.938602598101133,4.946647053804602,4.923803069050165,4.95571312432366,4.970298479156868,4.950420511412577,4.952364537276166,4.948592911923884,4.909965661843511,4.942345085738993,4.967518261888093,4.952402246982724,4.937167894253266,4.938107226204561,4.940282044867801,4.951376126049736,4.946943325348802,4.934344101905607,4.960690136888562,4.9168794919195795,4.95037617513402,4.947959309105084,4.93740509793105,4.964400710059433,4.9401165106479255,4.927043386821354,4.948799075148376,4.9394975929332015,4.942117688188793,4.958429285679246,4.972459596121183,4.9369430553730345,4.932550243174407,4.934056048066879,4.937270211463113,4.939388473507484,4.948003953072745,4.919628475214712,4.9513555465782195,4.959849991567818,4.932958830412256,4.930552658838763,4.9331994817695675,4.953890035785724,4.931938608274415,4.921293063748111,4.957414268629447,4.956283844120248,4.932986198313337,4.981308276129658,4.963990017316123,4.955217823654962,4.945406917589735,4.962715252355671,4.933617189428678,4.952653810725213,4.942597325478189,4.9180754158100415,4.932244008705851,4.94496795281475,4.925578148432293,4.9483069961542885,4.987432403769437,4.959113181339886,4.923722569202229,4.966415720111706,4.9597415594429135,4.911177945790667,4.923066365955625,4.942745852148117,4.96032759439191,4.944955268038047,4.933258751595298,4.944630067135476]","[36.77012293958319,36.70102942021272,36.68866613317247,36.78509565137134,36.79570518437828,36.82459449054755,36.74039891839643,36.731061932874596,36.75710647642589,36.78460757914164,36.79032147090974,36.660885222921756,36.86189080564558,36.6599938084482,36.7703357352531,36.77710101355189,36.755884182450544,36.78937591283898,36.72915122988613,36.76628745591153,36.82599449094094,36.75286293249304,36.78235766159744,36.78326653238537,36.82509298115794,36.7027586902115,36.85507449131315,36.785724559008614,36.75691475140574,36.722600678104946,36.731078228946004,36.80851627430025,36.712418578636075,36.780680665838176,36.79678799893725,36.77718625428094,36.70786944262514,36.73148362245534,36.751216967190906,36.707443373907104,36.83486219701935,36.748683040253006,36.7416130576649,36.75832967703735,36.778975616504056,36.77848362498089,36.79251976917416,36.79889775578757,36.76824084952256,36.781427751923246,36.7926944676417,36.78095420053222,36.67397218035556,36.72575117760239,36.78605138213194,36.85936707217201,36.824359382587986,36.76727897546242,36.73287815757399,36.70927268661906,36.824279833473355,36.660465477652586,36.77303275922385,36.753603438104356,36.721199185352624,36.85279096568007,36.77311844488313,36.745664251670355,36.71348307055101,36.72502339536265,36.7200528308699,36.857502211523204,36.72285444806801,36.79406798469022,36.78610783419547,36.807538953280506,36.76039991066811,36.762945794672405,36.73211532274571,36.73329667085214,36.79811331491593,36.734438984674924,36.74301823033928,36.76151578628566,36.689426613756375,36.80780905339215,36.723973082828,36.7189147726753,36.80783191648954,36.73814690325378,36.7098654264456,36.71046688187878,36.777341992044306,36.749729736350176,36.75692725767464,36.716685456409834,36.70853440817008,36.73042133238658,36.78264737239946,36.729767975070075]"
50000,200962,7018.314344739358,1.2490224124069438,6.137155539257815,1.4956619884588451,2.0322900299781814,4979.425405991937,4.898643451246791,36.4535730913821,1,"[4.898643451246791]","[36.4535730913821]"
50000,200962,4628.9311024381395,1.0952816516202502,3.7847251384176968,0.7819299722324246,1.1339660421806694,3502.3615624247404,5.811671396427303,34.122580820976445,1,"[5.811671396427303]","[34.122580820976445]"
50000,200962,0.0,1.2332461435199276,6.025496040991239,0.9987896899737131,1.5564549722565892,1756.361002913583,5.119608395344126,34.61188374187933,1,"[5.119608395344126]","[34.61188374187933]"
50000,200962,3871.2200157929287,1.2430574032411266,1.7039725959502563,1.0437350982841256,1.3356585867596518,1402.9700538344578,5.1778040537337535,34.680596451445524,100,"[5.1914635973840335,5.17892636458404,5.251617910398622,5.1746880301896425,5.195135523137403,5.171773315888067,5.137401745227245,5.1678080290790485,5.185937652703404,5.138471258200133,5.1702849854812225,5.201467167017097,5.18460942445031,5.1399174868343085,5.179707484602483,5.202346848051177,5.118272730437914,5.144855975494053,5.1265317392420355,5.194781135573693,5.190332182243866,5.181480658992446,5.1790773767812155,5.175512803353113,5.212373372311252,5.15890166517929,5.1577398331713615,5.141592822918341,5.1602096197982315,5.158865626343684,5.184687879073137,5.164788545880786,5.153479182411509,5.187643484296114,5.157842029432568,5.17813650919681,5.174434124625653,5.202222721541176,5.169601520537954,5.1475146953342845,5.187272945128594,5.184089486770622,5.157870769752594,5.178735287150578,5.193002786369125,5.186364842454808,5.176119212979526,5.177471598270698,5.176729681770954,5.174525870432424,5.1757081012781985,5.206776467448873,5.19420180295835,5.175504772370474,5.162016257938224,5.179518261469639,5.134578284409066,5.157020586026894,5.198702461861031,5.167510774312103,5.149224271927526,5.18309595341045,5.1324654051612875,5.177310091152554,5.179278890232254,5.211168469193576,5.159677534306712,5.176094760398989,5.15040841593415,5.2103261279352475,5.180210691788066,5.156534699318297,5.220318078856593,5.199500120460687,5.1988442355383855,5.14926794371403,5.188743200387349,5.205375581974199,5.197623122247752,5.180964811336916,5.149623139664032,5.183193263401746,5.198959675805961,5.179484038344964,5.154643251979867,5.15017648061871,5.141710691212585,5.178659865331813,5.183616981440052,5.1859205758614975,5.160267280068146,5.161446031758789,5.216879123815622,5.135508000505684,5.179987875905747,5.197317523250174,5.168399410994135,5.232285230582294,5.2013144126929935,5.142418487994426]","[34.739431899716536,34.65751879643993,34.61697449934618,34.70435240531096,34.801742547473935,34.812187127250425,34.757792856953735,34.65396507722184,34.684947547301306,34.73316790495497,34.699380572650334,34.66936281712888,34.71320760771729,34.60947411593976,34.68067690063293,34.648459165462775,34.62082241565931,34.64502780141725,34.70601909073753,34.805915270244824,34.6411028022281,34.65360453612817,34.597772476086725,34.773667396322296,34.75848945501398,34.64665641894049,34.583429710989215,34.733634055001076,34.66873320777638,34.60518685737298,34.710150750203205,34.71019940888291,34.6344397035225,34.65379915190307,34.6149899254363,34.749342952375116,34.66164765532392,34.67462069034868,34.62702027485652,34.651698545425944,34.71191679871204,34.779913512140055,34.66270734135724,34.801831277384366,34.674454289133685,34.74182670347921,34.79516463755651,34.609192449026,34.74969257367607,34.73565387671508,34.6874261465162,34.750147216836986,34.667904529858234,34.71529157367645,34.71574355359005,34.7270569064081,34.864156783701674,34.57781250024242,34.63353762262236,34.774052057579866,34.6550607046627,34.72128599871046,34.687862023030114,34.6700054572262,34.67967406321962,34.60351830410529,34.72091803710367,34.74915849723948,34.750015841534854,34.637058949416335,34.62923811585858,34.68051600225812,34.56146641952233,34.680323258471745,34.64169242407834,34.71513306017159,34.69475567350722,34.7740836094012,34.67216528032041,34.72134120563287,34.76115010833482,34.64189988079139,34.660783151492474,34.69658774042434,34.55422753282425,34.654178123843245,34.7900777873403,34.592464112660466,34.674925102522884,34.624165656777045,34.746635432209054,34.68565606020971,34.60161395637766,34.779926636053645,34.729306678837546,34.794428069209275,34.66317357733028,34.74824211169162,34.67709865258773,34.65784647161078]"
50000,200962,10000.0,1.1841310972708348,9.677795674092575,0.9049883728530363,1.0335019627372755,3823.9405848792217,5.890712015187418,34.130123252685195,2,"[5.891744610967082,5.889679419407754]","[34.10822537020277,34.152021135167615]"
50000,200962,5413.526109392424,1.079300248154182,8.688456866365057,0.9402058735143491,1.0738868215915405,1930.8570151962242,5.4471782738831935,34.24205945942482,3,"[5.4471782738831935,5.427158959346166,5.4721724835314856]","[34.21239388708049,34.290535070225516,34.24205945942482]"
50000,200962,3298.4347893263744,1.244480082640417,9.584633892896212,0.9440098567603239,1.199469888319626,2279.779076837749,5.3841230359299885,34.353839684778436,100,"[5.4550968583000605,5.407480253432903,5.392261298385008,5.356817629855584,5.381384794649803,5.406339849502686,5.368482115924773,5.409642826317727,5.385770215196071,5.375557329420782,5.373813609818693,5.358177076512229,5.400341033752346,5.362962497530687,5.425668116255495,5.437516931244255,5.375947378648942,5.428068790117125,5.3830132648111935,5.369299147539201,5.338735184271417,5.406885204153287,5.341935915814492,5.43529398936865,5.390142779221329,5.3798898327224,5.382864401674644,5.399786871294039,5.3524925083016335,5.417606100640225,5.331552417604686,5.379484927748492,5.349267208590658,5.343505447279482,5.383425885272473,5.411003892647338,5.390246330105146,5.397238362906561,5.384303169247048,5.428192697361753,5.4173514687484605,5.421683469726632,5.323841690698429,5.403193010373365,5.42842141372583,5.387555637135851,5.3510728862633155,5.442233795204764,5.3969632730782715,5.335730729198812,5.388320954184585,5.35390452571941,5.407515458419141,5.356154436003877,5.379369441035845,5.399788998669055,5.33662593126628,5.382167250557477,5.402880653468092,5.351431585534245,5.382151380981222,5.341347330487569,5.371920149889529,5.334339034439256,5.401078944845611,5.357346400772478,5.430312397507907,5.390731585574306,5.4419687347431775,5.358953073723182,5.364481022668533,5.35575654556604,5.363898816340162,5.379564073835345,5.419959887038664,5.398896890677991,5.451918456790325,5.416871876915954,5.367265028137634,5.394769739117148,5.443182854051478,5.339381094732831,5.4289067348857545,5.383942902612928,5.371541774347151,5.467341838321451,5.4053876397623695,5.429943290026306,5.394021348492071,5.355652092025848,5.373564375279723,5.368060097332433,5.398233399839008,5.4156137699473925,5.3589266479797475,5.311857005711194,5.371148741455552,5.425233213642977,5.38483432502919,5.376957531740848]","[34.348482517684324,34.3234676601965,34.3738116042258,34.4358902650904,34.35274182059535,34.4106678150755,34.30816803756531,34.38688680740779,34.32418405125797,34.316195751488365,34.3484304700642,34.42758300462462,34.37945376578203,34.32423145900906,34.321966908736755,34.39395941031462,34.283869068178596,34.30824181073475,34.36109732313834,34.34041754613901,34.37751927330882,34.425611511527705,34.36160175031558,34.37232447139739,34.31951764532944,34.36218968560908,34.41796018782683,34.38565140990515,34.33646349511021,34.3726282018082,34.36607761680213,34.30431812667932,34.32054532540415,34.34855550654589,34.30857007969367,34.34647228178723,34.36286350247167,34.309314223423996,34.332689949693965,34.38113173060107,34.37679380124428,34.3999136936246,34.323708418805985,34.417333612901864,34.37668834800271,34.31132989370653,34.302233374015444,34.361636615601235,34.36906896958136,34.33264501085654,34.34054712816925,34.39562622175177,34.36260916320944,34.38496114068936,34.34263375663503,34.37326344380369,34.38434116949239,34.30423181919774,34.37108532851489,34.39073353064046,34.335807393820595,34.30645471978103,34.33400190743841,34.43677190973082,34.34138443635188,34.39953140488834,34.321633747570246,34.36200076422203,34.35880811761329,34.35897946569904,34.41197818971655,34.33727929443193,34.364626249074966,34.29567551482694,34.37514510305459,34.33496842961943,34.40037816127781,34.27814004469935,34.30953607115626,34.31406843508413,34.32764693258653,34.366757355320004,34.36105412537815,34.384643917402,34.32940188366615,34.32962102741953,34.34217039134684,34.30523154944945,34.365475140416066,34.27142910439031,34.32226136533917,34.41333211032456,34.380162065089614,34.35083989811765,34.33837760439251,34.34308494769476,34.24249620411013,34.35493754896152,34.389201214284405,34.36125294535509]"
50000,200962,6035.919195762205,1.1007765777023604,0.9221878013017277,1.5475006983841577,1.9676273756164522,5000.0,4.943447872612342,36.54223189838771,98,"[4.91271881992678,4.956003390033669,4.949277295765576,4.9237492664861975,4.953173223256375,4.926426763580306,4.93862514374249,4.9116957596687865,4.934577066719792,4.945674483862157,4.912314292600007,4.942957905072184,4.937090059988907,4.942957414684437,4.9267562835519225,4.933230528120008,4.954527517297605,4.942167342120392,4.923728982586932,4.931760030315499,4.9628472717090295,4.952100853930176,4.944033336679062,4.935268376190597,4.955142193496864,4.929344741392496,4.946636814572201,4.992293861632222,4.960057843506058,4.9268139318531405,4.956504400214863,4.960789669869435,4.915075254091635,4.942092117198341,4.932960179110913,4.94968343621342,4.938559987838945,4.952529124695195,4.95017060809764,4.928334089376854,4.939370301742005,4.938981054999122,4.955505933989237,4.961346574359306,4.960935584709559,4.919499270157349,4.95698345607579,4.946119538476606,4.9559849178932165,4.9580228641339,4.950408029280939,4.931456971549314,4.957635485176027,4.969754082659589,4.950652196357604,4.956943089478006,4.9402589308093345,4.950250187106156,4.9459260729930925,4.951490734927873,4.927825831985848,4.935233398477197,4.938747626606412,4.942909685860683,4.928506001662309,4.96354667462774,4.946768804481267,4.956695050252411,4.953447498435489,4.929827389061972,4.9423921781025575,4.985235540795017,4.926056284847597,4.94771323171756,4.954977388845638,4.942926441142638,4.928393901596895,4.95049936715535,4.936233992758861,4.970638652901422,4.971159437669518,4.9361011020284336,4.9439378401525005,4.9356225844574375,4.936735154786766,4.959262862316484,4.937254007268611,4.92448208676126,4.9543337098900455,4.9552932328183825,4.94760812259654,4.938610983722445,4.9284111186963795,4.909927230930323,4.933641935323321,4.951020294374406,4.946761371609705,4.92187250817207]","[36.61522718289914,36.566087868026095,36.54695775672904,36.55024968613544,36.57603498776321,36.49683948834402,36.57052030974402,36.5630506325453,36.60306416232747,36.518092966191894,36.53054792761842,36.55708118106087,36.51333069976975,36.581593249460106,36.45258230538985,36.5270580928214,36.57802936562996,36.49612947044112,36.47413866889298,36.59900826323857,36.52227109140187,36.53254364767145,36.577068148722205,36.50361847730508,36.47075754830661,36.50126130775378,36.604707874634045,36.500771015463165,36.499126278954066,36.58021023045141,36.519653449338044,36.558314133139795,36.55757300358584,36.56588507358127,36.58271438321641,36.538333997973446,36.53555997347794,36.49066860511926,36.511828168427165,36.58456867894762,36.594263462309364,36.59295107021617,36.53851558731998,36.50124065922622,36.53646218694861,36.62561334951686,36.54373895766353,36.526020353963624,36.58281121590739,36.635875176473895,36.4854311736011,36.60161540757673,36.51181941665066,36.55689791948591,36.552165290123675,36.58309800485023,36.50893220134487,36.48820286558139,36.604722944302466,36.54664022231215,36.515893320966626,36.532618214095265,36.59987184322378,36.52967108934554,36.529541751561474,36.568458225334986,36.5703915452232,36.58668359718565,36.584908119538426,36.4842428398983,36.57213850481035,36.57342528714696,36.5687141967887,36.596244225258424,36.52170719058639,36.52010430509229,36.57222145916067,36.52514454505948,36.49456131774389,36.50992684310859,36.50203589329371,36.50342207747955,36.5132819925095,36.51789564676765,36.524043876271065,36.49906640779117,36.56485242469769,36.52338855862053,36.53637853600082,36.56146271677691,36.54250226854186,36.49918074652008,36.59047906868465,36.57704364821715,36.57041181669219,36.50912353813899,36.55215936551124,36.541961528233564]"
