id;name;year;xcor;ycor;country;gdp;sector28;sector41;sector46;sector64;sector68;sector0;sector10;sector20;sector22;sector26;sector27;sector31;sector35;sector43;sector47;sector52;sector58;sector62;sector70;sector73;sector79;sector95;sector9;sector21;sector56;sector2;sector8;sector13;sector82;sector1;sector3;sector6;sector14;sector17;sector19;sector25;sector30;sector32;sector36;sector45;sector49;sector50;sector51;sector61;sector66;sector71;sector72;sector74;sector77;sector78;sector85;sector94;sector96;sector7;sector11;sector23;sector65;sector18;sector15;sector29;sector59;sector80;sector81;sector33;sector42;sector55;sector12;sector53;sector93;sector24;sector38;sector60;sector63;sector69;sector39;sector86;sector92;sector84;sector87;sector16;sector37;sector90;sector91;sector97;sector5;sector88;sector98;sector99;sector75
19;Leipzig;2013;12.6744302230414;51.3590283980809;6;7541336337.06667;0;0;0;0;0;0;0;107090;0;903;0;0;0;0;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;Leipzig;2016;12.6744302230414;51.3590283980809;6;7762490743.46667;0;0;0;0;0;917415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dresden;2010;13.9178182558598;51.1508777096115;6;8726740821.33333;113542;0;0;0;0;0;0;0;0;0;223179;0;0;0;0;0;0;0;93932;0;0;0;0;0;0;0;25618;0;0;0;0;0;0;0;0;80162;0;272953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dresden;2013;13.9178182558598;51.1508777096115;6;9078902101.33333;2263350;0;800;0;0;0;0;0;0;0;247241;0;0;811;0;0;0;0;0;0;0;0;0;6392;0;0;0;0;0;0;0;0;0;0;0;69758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dresden;2016;13.9178182558598;51.1508777096115;6;9431063381.33333;0;0;0;0;0;2759251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;Düsseldorf;2010;6.78705353133498;51.1987635530901;6;15111376896;38815059;0;7215560;0;0;300470;0;31389000;28835;700791;18145;0;91793973;37751;69397608;63675;0;0;1539202;317088;251594;209865;0;6214;0;0;0;0;17870;0;0;0;0;0;17000;93137;0;0;0;219739;0;0;0;8213917;13100;1715;0;81573;0;0;0;0;52909;0;0;1096134;19518691;0;0;3968000;0;0;40292;0;0;0;0;0;0;41663513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;Düsseldorf;2013;6.78705353133498;51.1987635530901;6;15769548595.2;809623;0;123567510;540;49030;111575;0;16109167;107208;478063;0;0;135700367;0;68245053;94763;5000;564206;7064949;97641;357249;0;0;9719;9686;0;0;0;60441;0;0;0;0;0;18000;45125;0;0;0;204111;0;0;0;9843941;733549;5580022;0;742422;0;92209;0;0;0;0;0;1110165;18639200;0;0;4536000;0;0;47584;0;0;0;0;0;57;85000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;Düsseldorf;2016;6.78705353133498;51.1987635530901;6;16427720294.4;0;0;628;8036;19140;364549327;0;0;0;0;0;0;0;0;2100;0;0;0;7226;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;Bremen;2010;8.99466116106168;53.0290768650863;6;10424458240;0;0;499970;0;0;10684;0;165633;0;375195;0;0;9157800;0;0;0;0;13821;0;0;12615;0;0;0;0;0;0;21137;0;0;0;0;0;0;0;0;0;0;0;18158;0;190000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25613;0;410776;254946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;Bremen;2013;8.99466116106168;53.0290768650863;6;10908099788.8;47355;0;214349;0;0;3000;0;163812;0;925879;0;0;0;0;0;129266;0;0;214768;0;28329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39006;250000;0;0;0;10000;0;489102;0;0;0;0;0;0;0;964;0;0;0;0;0;0;0;0;0;0;36997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;Bremen;2016;8.99466116106168;53.0290768650863;6;11391741337.6;0;0;0;0;0;4749631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;Hannover;2010;9.60323579582766;52.3926096594354;6;10882213546.6667;103342;0;1521867;0;0;180346;0;0;24442700;199815;1032744;0;102327;56970;398557;0;0;0;3070747;0;18714300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;639300;180000;0;126068;0;0;0;0;14903070;0;0;0;43968919;0;0;116318000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;0;0;0;0;0;0;0;0;0
23;Hannover;2013;9.60323579582766;52.3926096594354;6;11226640861.8667;137801;0;1279097;0;2300;31313;0;0;52000;334082;0;71247;3344578;22334;0;230267;0;846018;4456275;0;22353555;0;0;0;75000;0;0;44883;0;0;0;0;0;0;5405;0;0;0;0;482004;0;0;875818;25658;800;0;0;0;0;0;0;0;14887000;0;0;0;34666113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;Hannover;2016;9.60323579582766;52.3926096594354;6;11571068177.0667;0;0;0;0;0;124936808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;Nürnberg;2010;11.1102025966268;49.4247026948929;6;17083185450.6667;417970;0;0;0;0;37248;0;0;19846;42776;34454;0;70521;0;0;0;0;0;183509;1238878;0;0;0;0;0;0;0;0;14811;0;0;0;0;0;0;0;0;2658268;0;0;0;0;0;0;0;891911;39782;89555;11241;0;0;0;0;0;0;17489;3349017;0;10981000;0;0;0;0;0;0;0;0;0;0;3020597;0;0;0;0;0;0;0;0;0;1784018;0;0;0;0;0;0;0;0;0
24;Nürnberg;2013;11.1102025966268;49.4247026948929;6;17786227831.4667;43202;0;58292;0;0;140;0;129893;0;151002;0;0;0;0;0;0;0;141610;170717;1381104;0;0;0;0;0;0;0;0;170134;0;0;0;0;0;0;0;0;3058800;0;0;0;0;0;0;0;1178424;0;138807;12696;0;0;0;0;0;0;18600;3363272;0;13535000;103914;0;0;0;0;0;43424;0;0;0;3711404;0;0;0;0;0;0;0;0;0;1534359;0;0;0;0;0;0;0;0;0
24;Nürnberg;2016;11.1102025966268;49.4247026948929;6;18489270212.2667;0;0;0;0;0;58020270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;Erfurt;2010;10.9356704031383;50.9369141001853;6;2068407466.66667;469298;0;0;29939;0;262813;0;0;0;1813328;0;0;0;0;0;0;0;0;71268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;Erfurt;2013;10.9356704031383;50.9369141001853;6;2121454353.06667;38937;0;103532;36531;0;33855;0;0;0;1418904;0;0;0;0;0;0;0;0;303052;0;3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17366;0;0;0;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;Erfurt;2016;10.9356704031383;50.9369141001853;6;2174501239.46667;0;0;0;0;0;1989705;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;Augsburg;2010;10.8686080996757;48.3822761068766;6;7836210517.33333;5723402;0;0;28642;247181;0;0;329366;0;0;0;0;0;0;171113;0;456597;0;120597;0;0;0;0;0;0;0;0;0;2347;0;0;0;0;405621;0;0;0;0;0;0;0;0;0;0;0;381542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1724717;281148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;Augsburg;2013;10.8686080996757;48.3822761068766;6;8224257058.13333;4749644;0;0;0;277235;0;0;241655;0;2859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;470;0;0;0;0;0;0;0;0;0;0;172691;0;0;0;0;0;724785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;Augsburg;2016;10.8686080996757;48.3822761068766;6;8612303598.93333;0;0;0;0;0;67652084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Ruhrgebiet;2010;7.12685267326103;51.5536035629457;6;1446860842.66667;173000;1475106;42561800;875100;801881;4918114;0;2407642;142576;0;0;0;71202699;0;21805810;14820300;0;0;4099302;0;0;0;0;0;0;0;0;0;9544000;0;0;0;121196;0;1117505;534521;0;0;0;0;0;0;0;0;0;5265952;0;89406;25500;0;0;0;27783;0;0;487366;0;0;0;0;0;0;0;0;19249561;0;0;0;0;1733000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Ruhrgebiet;2013;7.12685267326103;51.5536035629457;6;1476828100.26667;0;1045992;29090311;29;456035;51384;0;963465;124423;1450763;0;0;50214227;0;20539013;19800000;0;0;3473441;0;0;0;805625;0;0;0;0;0;0;0;0;0;0;0;203945;47756;0;87960;0;0;0;0;0;0;0;93880;0;468158;7500;0;0;0;620000;0;0;0;0;0;0;0;0;0;0;0;23615639;0;0;0;0;40695000;45036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Ruhrgebiet;2016;7.12685267326103;51.5536035629457;6;1506795357.86667;0;0;0;0;0;171748866;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;Braunschweig-Salzgitter-Wolfsburg;2010;10.5944433109609;52.3658637056219;6;4053969642.66667;0;0;122625;1920000;0;0;0;0;0;0;107550;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4998;0;0;0;0;0;0;0;0;0;0;0;119576;0;0;0;0;12582500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;Braunschweig-Salzgitter-Wolfsburg;2013;10.5944433109609;52.3658637056219;6;4170074321.06667;33266;0;144000;2580000;0;0;0;0;0;0;0;0;0;0;11292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162552000;0;0;0;0;0;0;0;0;0;10004100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;Braunschweig-Salzgitter-Wolfsburg;2016;10.5944433109609;52.3658637056219;6;4286178999.46667;0;0;0;0;0;233723765;0;694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;Kassel;2010;9.41097119700704;51.394602384848;6;5543915349.33333;15456;0;0;0;0;0;0;4875057;0;727062;0;0;9044950;0;1091;0;0;0;470;0;0;0;0;0;0;0;0;0;0;734505;0;8447876;0;0;0;37503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;Kassel;2013;9.41097119700704;51.394602384848;6;5746148283.73333;90330;0;0;0;0;0;0;5255500;0;2420651;0;0;0;0;1091;0;0;0;23;15041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38812;0;0;0;0;0;0;0;0;7644501;0;228010;0;0;0;0;0;15440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;Kassel;2016;9.41097119700704;51.394602384848;6;5948381218.13333;0;0;0;0;0;7973728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;Paderborn;2010;8.71943929309385;51.6641646794984;6;1689310506.66667;2089484;0;0;0;0;1225411;9865060;0;14997;241472;0;0;0;0;0;0;0;2318638;0;12133;0;0;0;0;0;0;0;0;18709;0;0;0;0;0;0;60011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32424;0;0;0;0;0;0;0;0;0;0;4229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;Paderborn;2013;8.71943929309385;51.6641646794984;6;1750631057.06667;1718699;0;0;0;0;0;0;0;104;8000;0;0;0;0;0;0;0;2687257;44430;10427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3500;0;0;0;0;0;0;0;0;501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55000;0;4229;15787000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;Paderborn;2016;8.71943929309385;51.6641646794984;6;1811951607.46667;0;0;0;0;0;30969680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;Siegen;2010;8.03263077306531;50.8703544760376;6;956482474.666667;507905;0;0;0;0;0;0;0;0;0;81318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176894;0;27260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;Siegen;2013;8.03263077306531;50.8703544760376;6;971301124.266667;481828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193505;0;58977;0;0;0;0;0;0;0;1733100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1e+05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;Siegen;2016;8.03263077306531;50.8703544760376;6;986119773.866667;0;0;0;0;0;83200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;Odense;2010;10.369139159351;55.2716745536059;7;3365066154.66667;12155;0;0;19426;0;0;0;0;0;0;44751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;981;0;0;0;0;79708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;Odense;2013;10.369139159351;55.2716745536059;7;3382005367.46667;10534;0;0;0;0;0;0;0;0;0;0;167897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1760594;0;958;0;0;0;0;88402;0;0;0;0;0;0;0;1879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;Odense;2016;10.369139159351;55.2716745536059;7;3398944580.26667;0;0;0;0;0;19151996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;Tartu;2010;26.7413241281563;58.3678246573654;8;746276309.333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;Tartu;2013;26.7413241281563;58.3678246573654;8;834474683.733333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;Tartu;2016;26.7413241281563;58.3678246573654;8;922673058.133333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;Madrid;2010;-3.76051130323218;40.411446395012;10;128153694378.667;940038;14312961;1227523;31340215;1183767;0;0;0;0;87937;0;0;0;0;377938;10577;0;3123755;0;0;628;0;0;255064;0;0;0;0;0;0;0;61066000;0;1151507;0;0;105157;0;0;0;0;0;0;59422285;352790;0;0;0;0;0;0;0;0;0;88473;0;18729542;4001348;0;0;0;2051707;0;0;18699583;1471135;12729681;0;0;5070609;0;981853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;Madrid;2013;-3.76051130323218;40.411446395012;10;132602667549.867;823705;7401692;98544;7098447;263797;0;359043;0;0;93805;398866;0;0;0;0;0;0;3458168;0;24083;0;0;0;0;0;0;0;0;0;0;0;62503000;0;839055;0;354133;0;0;0;0;0;0;0;0;319295;0;0;0;0;0;0;0;0;0;0;0;26533323;2724450;0;0;0;2819814;0;0;17397511;1369855;0;0;0;4709527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;Madrid;2016;-3.76051130323218;40.411446395012;10;137051640721.067;0;0;0;0;0;355558533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;Sevilla;2010;-5.9019847154607;37.4024278399169;10;14189802133.3333;0;0;0;0;55682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4145996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;Sevilla;2013;-5.9019847154607;37.4024278399169;10;14791872302.9333;0;0;0;0;44647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;Sevilla;2016;-5.9019847154607;37.4024278399169;10;15393942472.5333;0;0;0;0;0;6754400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Zaragoza;2010;-0.832581519539812;41.6872290434636;10;9828704256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240129;0;0;0;10086258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Zaragoza;2013;-0.832581519539812;41.6872290434636;10;10122945331.2;0;0;0;141140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Zaragoza;2016;-0.832581519539812;41.6872290434636;10;10417186406.4;0;0;0;0;0;29382554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;Valladolid;2010;-4.76088169682748;41.5954250798639;10;4986341034.66667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;Valladolid;2013;-4.76088169682748;41.5954250798639;10;5138952055.46667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;Valladolid;2016;-4.76088169682748;41.5954250798639;10;5291563076.26667;0;0;0;0;0;143475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;Vitoria/Gasteiz;2010;-2.70019738528282;42.8466415867793;10;4304288341.33333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3650609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;Vitoria/Gasteiz;2013;-2.70019738528282;42.8466415867793;10;4484961518.93333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;Vitoria/Gasteiz;2016;-2.70019738528282;42.8466415867793;10;4665634696.53333;0;0;0;0;0;1666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39;Pamplona/Iruña;2010;-1.62569177509753;42.9188060250543;10;6979330560;0;0;0;0;0;0;558334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1484022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
